Filename,Sentiment,Subjectivity,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment,prison_name,County,population,tags,Start Date,End Date,date,cases,deaths,Subjectivity_BoxCox,Case/Population,Death/Population
Susanville_20210426_890_FULL_PrisonConditionsInfection,NEGATIVE,8.76188278198242E-06,0.095,0.868,0.037,-0.9785,Susanville,Lassen,30065.0,"['Prison Conditions', ' Infection']",2021-04-19,2021-04-26,2021-04-26,8.0,0.0,-21.35238276443790,0.0002660901380342590,0.0
ValleyState_20210426_859_FULL_FamilyPrisonConditionsInfection,NEGATIVE,0.0001055896282196,0.08,0.805,0.115,0.9608,Valley State,Madera,160089.0,"['Family', ' Prison Conditions', ' Infection']",2021-04-19,2021-04-26,2021-04-26,76.0,2.0,-14.623906712227300,0.00047473592813997200,1.24930507405256E-05
Vacaville_20210426_839_FULL,NEGATIVE,2.2351741790827E-05,0.14,0.806,0.053,-0.9964,Vacaville,Solano,444255.0,[''],2021-04-19,2021-04-26,2021-04-26,331.0,1.0,-18.63184362182880,0.000745067585058131,2.25095947147472E-06
CaliforniaCity_20210426_816_Full_ProgramsFamily,POSITIVE,0.998886972665787,0.018,0.778,0.203,0.9971,CaliforniaCity,Kern,927251.0,"['Programs', ' Family']",2021-04-19,2021-04-26,2021-04-26,301.0,4.0,-0.0011137063602995,0.00032461544932278300,4.31382656907353E-06
NewFolsom_20210426_824_FULL_Infection_PrisonConditions,NEGATIVE,0.0228539705276489,0.096,0.711,0.193,0.9962,NewFolsom,Sacramento,1567975.0,"['Infection', ' Prison Conditions']",2021-04-19,2021-04-26,2021-04-26,1064.0,16.0,-4.549339104298920,0.0006785822478036960,1.02042443278751E-05
SalinasValley_20210426_881_FULL_StressInfection,NEGATIVE,0.0004237294197081,0.091,0.716,0.192,0.9889,SalinasValley,Monterey,448732.0,"['Stres', ' Infection']",2021-04-19,2021-04-26,2021-04-26,89.0,0.0,-11.507203909103200,0.00019833664637244500,0.0
SalinasValley_20210426_781_FULL,POSITIVE,0.766540288925171,0.093,0.696,0.211,0.9991,SalinasValley,Monterey,448732.0,[''],2021-04-19,2021-04-26,2021-04-26,89.0,0.0,-0.2692679018007120,0.00019833664637244500,0.0
Donovan_20210426_818_FULL,POSITIVE,0.929242551326752,0.09,0.789,0.122,0.9616,Donovan,San Diego,3370418.0,[''],2021-04-19,2021-04-26,2021-04-26,1587.0,14.0,-0.0736429320813947,0.0004708614777158200,4.15378745306962E-06
Vacaville_20210426_862_FULL_PrisonConditions,NEGATIVE,2.22921371459961E-05,0.041,0.825,0.134,0.9925,Vacaville,Solano,444255.0,['Prison Conditions'],2021-04-19,2021-04-26,2021-04-26,331.0,1.0,-18.63926034864790,0.000745067585058131,2.25095947147472E-06
Vacaville_20210426_873_FULL_PrisonConditionsInfectionStress,NEGATIVE,0.008838802576065,0.106,0.771,0.123,0.749,Vacaville,Solano,444255.0,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",2021-04-19,2021-04-26,2021-04-26,331.0,1.0,-5.975169688196660,0.000745067585058131,2.25095947147472E-06
Vacaville_20210426_900_FULL,NEGATIVE,0.0280809104442595,0.019,0.848,0.133,0.9952,Vacaville,Solano,444255.0,[''],2021-04-19,2021-04-26,2021-04-26,331.0,1.0,-4.256879452565460,0.000745067585058131,2.25095947147472E-06
Vacaville_20210426_901_FULL,NEGATIVE,3.33786010742188E-06,0.087,0.807,0.106,0.988,Vacaville,Solano,444255.0,[''],2021-04-19,2021-04-26,2021-04-26,331.0,1.0,-24.422179833722500,0.000745067585058131,2.25095947147472E-06
Susanville_20210426_877_FULL,NEGATIVE,0.0012195706367492,0.133,0.77,0.097,-0.9649,Susanville,Lassen,30065.0,[''],2021-04-19,2021-04-26,2021-04-26,8.0,0.0,-9.397824384476060,0.0002660901380342590,0.0
PelicanBay_20210426_903_FULL,NEGATIVE,0.0001157820224761,0.089,0.734,0.177,0.9993,PelicanBay,Fresno,1032227.0,[''],2021-04-19,2021-04-26,2021-04-26,416.0,5.0,-14.404184875075400,0.0004030121281462310,4.84389577098836E-06
Donovan_20210426_817_FULL_PrisonConditions_Infection_Stress,NEGATIVE,4.88758087158203E-06,0.049,0.785,0.166,0.9954,Donovan,San Diego,3370418.0,"['Prison Conditions', ' Infection', ' Stress', ' Featured']",2021-04-19,2021-04-26,2021-04-26,1587.0,14.0,-23.175225379449600,0.0004708614777158200,4.15378745306962E-06
KernValley_20210427_830_FULL_InfectionStress,NEGATIVE,0.0004733502864838,0.089,0.735,0.176,0.9907,KernValley,Kern,927251.0,"['Infection', ' Stress']",2021-04-20,2021-04-27,2021-04-27,292.0,4.0,-11.276134664955300,0.0003149093395423680,4.31382656907353E-06
Folsom_20210427_888_FULL_PrisonCondtions,NEGATIVE,0.0001677870750427,0.15,0.807,0.043,-0.9921,Folsom,Sacramento,1567975.0,['Prison Conditions'],2021-04-20,2021-04-27,2021-04-27,1061.0,13.0,-13.538881544672000,0.0006766689519922190,8.29094851639854E-06
Susanville_20210427_784_FULL,NEGATIVE,0.0004267692565917,0.142,0.77,0.089,-0.9981,Susanville,Lassen,30065.0,[''],2021-04-20,2021-04-27,2021-04-27,5.0,0.0,-11.49221439797770,0.00016630633627141200,0.0
KernValley_20210427_739_FULL,NEGATIVE,0.0771408081054687,0.144,0.721,0.135,-0.9856,KernValley,Kern,927251.0,[''],2021-04-20,2021-04-27,2021-04-27,292.0,4.0,-2.902342791962210,0.0003149093395423680,4.31382656907353E-06
Donovan_20210427_899_FULL_Infection,NEGATIVE,1.80602073669989E-05,0.023,0.802,0.175,0.9528,Donovan,San Diego,3370418.0,['Infection'],2021-04-20,2021-04-27,2021-04-27,1483.0,15.0,-19.229986891470000,0.00044000477092158900,4.45048655686031E-06
Donovan_20210427_785_FULL_Family_Infection,NEGATIVE,2.24113464356024E-05,0.056,0.854,0.09,0.9785,Donovan,San Diego,3370418.0,"['Family', ' Infection']",2021-04-20,2021-04-27,2021-04-27,1483.0,15.0,-18.62444852791360,0.00044000477092158900,4.45048655686031E-06
KernValley_20210427_754_FULL_StressInfection,NEGATIVE,5.30481338500977E-06,0.284,0.666,0.05,-0.9929,KernValley,Kern,927251.0,"['Stress', ' Infection']",2021-04-20,2021-04-27,2021-04-27,292.0,4.0,-22.91324859169700,0.0003149093395423680,4.31382656907353E-06
KernValley_20210427_742_FULL,NEGATIVE,2.29477882385254E-05,0.11,0.726,0.164,0.9913,KernValley,Kern,927251.0,[''],2021-04-20,2021-04-27,2021-04-27,292.0,4.0,-18.558846620952100,0.0003149093395423680,4.31382656907353E-06
KernValley_20210427_745_Full_Infection_PrisonConditions,NEGATIVE,0.0022434890270233,0.133,0.728,0.138,-0.7805,KernValley,Kern,927251.0,"['Infection', ' Prison Conditions']",2021-04-20,2021-04-27,2021-04-27,292.0,4.0,-8.274856429265930,0.0003149093395423680,4.31382656907353E-06
KernValley_20210427_747_FULL,NEGATIVE,1.72853469848078E-05,0.178,0.703,0.12,-0.9926,KernValley,Kern,927251.0,[''],2021-04-20,2021-04-27,2021-04-27,292.0,4.0,-19.35453496284840,0.0003149093395423680,4.31382656907353E-06
Susanville_20210427_782_FULL,NEGATIVE,2.03251838684082E-05,0.1,0.754,0.145,0.9954,Susanville,Lassen,30065.0,[''],2021-04-20,2021-04-27,2021-04-27,5.0,0.0,-18.89699951132310,0.00016630633627141200,0.0
KernValley_20210427_753_FULL,NEGATIVE,0.0915021896362304,0.123,0.695,0.182,0.9961,KernValley,Kern,927251.0,[''],2021-04-20,2021-04-27,2021-04-27,292.0,4.0,-2.686112480067550,0.0003149093395423680,4.31382656907353E-06
Orange_TheoLacy_20210427_892_FULL_PrisonConditionsInfection,NEGATIVE,0.0002735555171965,0.089,0.862,0.049,-0.8189,Orange_TheoLacy,Orange,3228519.0,"['Prison Conditions', ' Infection']",2021-04-20,2021-04-27,2021-04-27,606.0,8.0,-12.444528773404900,0.00018770216312804700,2.47791634492472E-06
Donovan_20210427_767_FULL_Family_Infection_PrisonConditions,NEGATIVE,0.0011134445667266,0.116,0.737,0.146,0.9508,Donovan,San Diego,3370418.0,"['Family', ' Infection', ' Prison Conditions']",2021-04-20,2021-04-27,2021-04-27,1483.0,15.0,-9.571226810156580,0.00044000477092158900,4.45048655686031E-06
Solano_20210427_886_FULL,NEGATIVE,0.0001029074192047,0.122,0.81,0.068,-0.9973,Solano,Solano,444255.0,[''],2021-04-20,2021-04-27,2021-04-27,326.0,0.0,-14.685604391829800,0.0007338127877007570,0.0
MuleCreek_20210428_844_FULL_InfectionPrisonConditions,NEGATIVE,0.0030024945735931,0.096,0.81,0.094,-0.7149,Mule Creek,Amador,38531.0,"['Infection', ' Prison Conditions', ' Featured']",2021-04-21,2021-04-28,2021-04-28,9.0,0.0,-7.760613979170420,0.00023357815784692800,0.0
KernValley_20210428_846_Full,NEGATIVE,0.0136827826499938,0.07,0.796,0.134,0.998,KernValley,Kern,927251.0,[''],2021-04-21,2021-04-28,2021-04-28,319.0,4.0,-5.303225696843750,0.00034402766888361400,4.31382656907353E-06
Donovan_20210428_853_FULL_FamilyInfection,POSITIVE,0.987918496131897,0.041,0.745,0.214,0.9962,Donovan,San Diego,3370418.0,"['Family', ' Infection']",2021-04-21,2021-04-28,2021-04-28,1393.0,14.0,-0.0121621275689239,0.00041330185158042700,4.15378745306962E-06
Donovan_20210428_764_FULL,NEGATIVE,5.12599945067804E-05,0.115,0.799,0.086,-0.9845,Donovan,San Diego,3370418.0,[''],2021-04-21,2021-04-28,2021-04-28,1393.0,14.0,-16.4156296187237,0.00041330185158042700,4.15378745306962E-06
Donovan_20210428_763_FULL_Infection_PrisonConditions,POSITIVE,0.887541502714157,0.053,0.792,0.155,0.9872,Donovan,San Diego,3370418.0,"['Infection', ' Prison Conditions']",2021-04-21,2021-04-28,2021-04-28,1393.0,14.0,-0.1199813641535880,0.00041330185158042700,4.15378745306962E-06
ValleyState_20210428_840_FULL_PrisonConditionsStressFamily,NEGATIVE,0.0002765357494354,0.079,0.801,0.119,0.9734,Valley State,Madera,160089.0,"['Prison Conditions', ' Stress', ' Family']",2021-04-21,2021-04-28,2021-04-28,73.0,2.0,-12.420843434640400,0.00045599635202918400,1.24930507405256E-05
Donovan_20210428_761_FULL,NEGATIVE,0.202873229980469,0.109,0.749,0.142,0.9816,Donovan,San Diego,3370418.0,[''],2021-04-21,2021-04-28,2021-04-28,1393.0,14.0,-1.7229286621608700,0.00041330185158042700,4.15378745306962E-06
Orange_Central_20210428_842_FULL,NEGATIVE,4.42862510681152E-05,0.113,0.827,0.06,-0.9982,Orange_Central,Orange,3228519.0,[''],2021-04-21,2021-04-28,2021-04-28,558.0,5.0,-16.793473999683000,0.00017283466505849900,1.54869771557795E-06
Orange_TheoLacy_20210428_7_37_FULL,NEGATIVE,0.0001652836799622,0.039,0.821,0.14,0.9997,Orange_TheoLacy,Orange,3228519.0,[''],2021-04-21,2021-04-28,2021-04-28,558.0,5.0,-13.573351918301700,0.00017283466505849900,1.54869771557795E-06
Vacaville_20210428_845_FULL,NEGATIVE,0.0005470514297485,0.104,0.795,0.101,-0.9785,Vacaville,Solano,444255.0,[''],2021-04-21,2021-04-28,2021-04-28,335.0,0.0,-10.977846721518700,0.0007540714229440300,0.0
Corcoran_20210428_320_FULL,NEGATIVE,0.0006062090396881,0.085,0.805,0.11,0.9759,Corcoran,Kings,156444.0,[''],2021-04-21,2021-04-28,2021-04-28,61.0,1.0,-10.768669455450100,0.0003899158804428420,6.39206361381709E-06
KernValley_20210428_849_Full,NEGATIVE,0.0004184246063231,0.164,0.696,0.14,-0.9662,KernValley,Kern,927251.0,[''],2021-04-21,2021-04-28,2021-04-28,319.0,4.0,-11.5336463981856,0.00034402766888361400,4.31382656907353E-06
Donovan_20210428_762_FULL_PrisonConditionsStress,NEGATIVE,0.0916011929512023,0.139,0.7,0.162,0.7428,Donovan,San Diego,3370418.0,"['Prison Conditions', ' Stress']",2021-04-21,2021-04-28,2021-04-28,1393.0,14.0,-2.6847540870278200,0.00041330185158042700,4.15378745306962E-06
Vacaville_20210429_7_14_FULL,NEGATIVE,1.16229057312012E-05,0.087,0.777,0.136,0.9984,Vacaville,Solano,444255.0,[''],2021-04-22,2021-04-29,2021-04-29,311.0,0.0,-20.50576965580200,0.0007000483956286370,0.0
NewFolsom_20210429_986_FULL_PrisonConditions,NEGATIVE,0.0087822079658507,0.06,0.853,0.087,0.4798,NewFolsom,Sacramento,1567975.0,['Prison Conditions'],2021-04-22,2021-04-29,2021-04-29,1038.0,12.0,-5.98525741283488,0.0006620003507708990,7.65318324590635E-06
KernValley_20210430_1000_FULL_Programs_Infection,NEGATIVE,0.222814738750458,0.056,0.786,0.158,0.9943,KernValley,Kern,927251.0,"['Programs', ' Infection']",2021-04-23,2021-04-30,2021-04-30,299.0,3.0,-1.614247364996260,0.00032245853603824600,3.23536992680515E-06
Orange_TheoLacy_20210430_1010_Full_Stress_PrisonConditions,NEGATIVE,0.0025382936000823,0.065,0.754,0.181,0.9875,Orange_TheoLacy,Orange,3228519.0,"['Stress', ' Prison Conditions', ' Featured']",2021-04-23,2021-04-30,2021-04-30,541.0,3.0,-8.055245244888640,0.00016756909282553400,9.29218629346769E-07
NewFolsom_20210430_1016_FULL_Infection,NEGATIVE,2.76565551757813E-05,0.061,0.804,0.136,0.9579,NewFolsom,Sacramento,1567975.0,['Infection'],2021-04-23,2021-04-30,2021-04-30,1042.0,14.0,-18.046379766136800,0.0006645514118528680,8.92871378689074E-06
Vacaville_20210430_1014_FULL_InfectionPrisonConditions,NEGATIVE,1.35302543640137E-05,0.112,0.868,0.02,-0.9845,Vacaville,Solano,444255.0,"['Infection', ' Prison Conditions']",2021-04-23,2021-04-30,2021-04-30,314.0,0.0,-20.05985039736370,0.0007068012740430610,0.0
Orange_TheoLacy_20210501_1024_FULL_Stress,NEGATIVE,0.0001095235347747,0.132,0.811,0.058,-0.9769,Orange_TheoLacy,Orange,3228519.0,['Stress'],2021-04-24,2021-05-01,2021-05-01,526.0,3.0,-14.536455235793400,0.0001629229996788000,9.29218629346769E-07
Donovan_20210503_6_27_FULL_Infection_PrisonConditions,POSITIVE,0.943643003702164,0.017,0.767,0.216,0.9991,Donovan,San Diego,3370418.0,"['Infection', ' Prison Conditions']",2021-04-26,2021-05-03,2021-05-03,1266.0,10.0,-0.0581681340206039,0.00037562106539901000,2.96699103790687E-06
NewFolsom_20210503_813_FULL,NEGATIVE,2.67624855042059E-05,0.071,0.806,0.122,0.9984,NewFolsom,Sacramento,1567975.0,[''],2021-04-26,2021-05-03,2021-05-03,1044.0,13.0,-18.13594862267350,0.000665826942393852,8.29094851639854E-06
Solano_20210504_737_FULL,NEGATIVE,0.0024031698703765,0.068,0.846,0.085,0.9313,Solano,Solano,444255.0,[''],2021-04-27,2021-05-04,2021-05-04,307.0,1.0,-8.15223304053006,0.0006910445577427380,2.25095947147472E-06
Alameda_SantaRita_20210505_708_FULL,NEGATIVE,4.52995300292969E-05,0.054,0.826,0.12,0.9988,Alameda_SantaRita,Alameda,1685886.0,[''],2021-04-28,2021-05-05,2021-05-05,586.0,4.0,-16.73467728681920,0.0003475917114205820,2.37263966839988E-06
Donovan_20210507_5_59_P2_FULL,NEGATIVE,0.0001347362995148,0.118,0.744,0.138,0.6148,Donovan,San Diego,3370418.0,[''],2021-04-30,2021-05-07,2021-05-07,1161.0,5.0,-14.046859539588500,0.0003444676595009880,1.48349551895344E-06
Orange_Central_20210511_6_20_FULL,NEGATIVE,1.86562538146973E-05,0.068,0.82,0.112,0.9961,Orange_Central,Orange,3228519.0,[''],2021-05-04,2021-05-11,2021-05-11,433.0,9.0,-19.1380996488822,0.00013411722216905000,2.78765588804031E-06
KernValley_20210513_1346_FULL_Infection,NEGATIVE,2.97427177429199E-05,0.055,0.799,0.146,0.9498,KernValley,Kern,927251.0,['Infection'],2021-05-06,2021-05-13,2021-05-13,242.0,5.0,-17.849162770111300,0.0002609865074289490,5.39228321134191E-06
KernValley_20210513_1345_FULL,NEGATIVE,1.49011611937921E-05,0.21,0.707,0.083,-0.9982,KernValley,Kern,927251.0,[''],2021-05-06,2021-05-13,2021-05-13,242.0,5.0,-19.77996386328880,0.0002609865074289490,5.39228321134191E-06
NewFolsom_20210513_7_16_FULL,NEGATIVE,0.0001599788665772,0.105,0.774,0.121,0.9299,NewFolsom,Sacramento,1567975.0,[''],2021-05-06,2021-05-13,2021-05-13,815.0,8.0,-13.648325225021500,0.0005197786954511390,5.10212216393756E-06
KernValley_20210513_1350_FULL,NEGATIVE,0.014079213142395,0.146,0.731,0.123,-0.9825,KernValley,Kern,927251.0,[''],2021-05-06,2021-05-13,2021-05-13,242.0,5.0,-5.26027536880282,0.0002609865074289490,5.39228321134191E-06
Chowchilla_20210514_09_19_FULL,NEGATIVE,0.0002553462982177,0.038,0.815,0.146,0.9997,Chowchilla,Madera,160089.0,[''],2021-05-07,2021-05-14,2021-05-14,55.0,1.0,-12.595675902159500,0.0003435588953644540,6.24652537026279E-06
MuleCreek_20210517_1261_FULL_PrisonConditions_Infection_Family,NEGATIVE,1.32322311401922E-05,0.165,0.781,0.054,-0.9978,Mule Creek,Amador,38531.0,"['Prison Conditions', ' Infection', ' Family']",2021-05-10,2021-05-17,2021-05-17,6.0,0.0,-20.124808918017600,0.0001557187718979520,0.0
MuleCreek_20210517_1262_FULL_PrisonConditions_Infection,NEGATIVE,4.76837158197574E-06,0.119,0.742,0.139,0.6868,Mule Creek,Amador,38531.0,"['Prison Conditions', ' Infection']",2021-05-10,2021-05-17,2021-05-17,6.0,0.0,-23.254596468543000,0.0001557187718979520,0.0
MuleCreek_20210517_1267_FULL,NEGATIVE,0.0170825719833374,0.07,0.793,0.137,0.9911,Mule Creek,Amador,38531.0,[''],2021-05-10,2021-05-17,2021-05-17,6.0,0.0,-4.972558645212530,0.0001557187718979520,0.0
Orange_Central_20210517_1275_FULL_Stress,NEGATIVE,0.002463310956955,0.175,0.726,0.099,-0.743,Orange_Central,Orange,3228519.0,['Stress'],2021-05-10,2021-05-17,2021-05-17,361.0,9.0,-8.10834645138629,0.00011181597506472800,2.78765588804031E-06
Corcoran_20210518_6_21_FULL,NEGATIVE,1.39474868773859E-05,0.096,0.781,0.124,0.9915,Corcoran,Kings,156444.0,[''],2021-05-11,2021-05-18,2021-05-18,31.0,1.0,-19.97149467514330,0.00019815397202833000,6.39206361381709E-06
Avenal_20210518_5_22_FULL_Infection_PrisonConditions_Stress,NEGATIVE,1.79409980773926E-05,0.027,0.735,0.238,0.9993,Avenal,Kings,156444.0,"['Infection', ' Prison Conditions', ' Stress']",2021-05-11,2021-05-18,2021-05-18,31.0,1.0,-19.248762843844000,0.00019815397202833000,6.39206361381709E-06
PelicanBay_20210520_6_09_FULL,NEGATIVE,0.024205893278122,0.041,0.785,0.175,0.9986,PelicanBay,Fresno,1032227.0,[''],2021-05-13,2021-05-20,2021-05-20,299.0,5.0,-4.4671541649134600,0.0002896649671051040,4.84389577098836E-06
SalinasValley_20210521_6_20_Full,NEGATIVE,3.7848949432373E-05,0.076,0.786,0.138,0.9976,SalinasValley,Monterey,448732.0,[''],2021-05-14,2021-05-21,2021-05-21,53.0,0.0,-17.205226874850100,0.00011811058716561300,0.0
MuleCreek_20210526_5_04_FULL,NEGATIVE,0.0001275837421417,0.064,0.747,0.189,0.9983,Mule Creek,Amador,38531.0,[''],2021-05-19,2021-05-26,2021-05-26,13.0,0.0,-14.174823923127600,0.00033739067244556300,0.0
Riverside_Smith_20210601_7_43_FULL,NEGATIVE,2.26497650140933E-06,0.082,0.8,0.117,0.9965,Riverside_Smith,Riverside,2468145.0,[''],2021-05-25,2021-06-01,2021-06-01,298.0,7.0,-25.7374279539049,0.00012073844932125100,2.83613807130456E-06
Riverside_Smith_20210601_7_43_FULL,NEGATIVE,2.26497650140933E-06,0.082,0.8,0.117,0.9965,Riverside_Smith,Riverside,2468145.0,[''],2021-05-25,2021-06-01,2021-06-01,298.0,7.0,-25.7374279539049,0.00012073844932125100,2.83613807130456E-06
Riverside_Smith_20210601_7_43_FULL,NEGATIVE,2.26497650140933E-06,0.082,0.8,0.117,0.9965,Riverside_Smith,Riverside,2468145.0,[''],2021-05-25,2021-06-01,2021-06-01,298.0,7.0,-25.7374279539049,0.00012073844932125100,2.83613807130456E-06
Riverside_Smith_20210601_7_43_FULL,NEGATIVE,2.26497650140933E-06,0.082,0.8,0.117,0.9965,Riverside_Smith,Riverside,2468145.0,[''],2021-05-25,2021-06-01,2021-06-01,298.0,7.0,-25.7374279539049,0.00012073844932125100,2.83613807130456E-06
Riverside_Smith_20210601_7_43_FULL,NEGATIVE,2.26497650140933E-06,0.082,0.8,0.117,0.9965,Riverside_Smith,Riverside,2468145.0,[''],2021-05-25,2021-06-01,2021-06-01,298.0,7.0,-25.7374279539049,0.00012073844932125100,2.83613807130456E-06
Riverside_Smith_20210601_7_43_FULL,NEGATIVE,2.26497650140933E-06,0.082,0.8,0.117,0.9965,Riverside_Smith,Riverside,2468145.0,[''],2021-05-25,2021-06-01,2021-06-01,298.0,7.0,-25.7374279539049,0.00012073844932125100,2.83613807130456E-06
Riverside_Presley_20210603_525_FULL,NEGATIVE,5.51939010620117E-05,0.058,0.786,0.156,0.997,Riverside_Presley,Riverside,2468145.0,[''],2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.226576074783300,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_525_FULL,NEGATIVE,5.51939010620117E-05,0.058,0.786,0.156,0.997,Riverside_Presley,Riverside,2468145.0,[''],2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.226576074783300,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_525_FULL,NEGATIVE,5.51939010620117E-05,0.058,0.786,0.156,0.997,Riverside_Presley,Riverside,2468145.0,[''],2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.226576074783300,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_525_FULL,NEGATIVE,5.51939010620117E-05,0.058,0.786,0.156,0.997,Riverside_Presley,Riverside,2468145.0,[''],2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.226576074783300,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_525_FULL,NEGATIVE,5.51939010620117E-05,0.058,0.786,0.156,0.997,Riverside_Presley,Riverside,2468145.0,[''],2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.226576074783300,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_525_FULL,NEGATIVE,5.51939010620117E-05,0.058,0.786,0.156,0.997,Riverside_Presley,Riverside,2468145.0,[''],2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.226576074783300,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,NEGATIVE,5.84721565246027E-05,0.041,0.773,0.186,0.9965,Riverside_Presley,Riverside,2468145.0,"['Infection', ' PrisonConditions', ' Family']",2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.079977409859900,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,NEGATIVE,5.84721565246027E-05,0.041,0.773,0.186,0.9965,Riverside_Presley,Riverside,2468145.0,"['Infection', ' PrisonConditions', ' Family']",2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.079977409859900,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,NEGATIVE,5.84721565246027E-05,0.041,0.773,0.186,0.9965,Riverside_Presley,Riverside,2468145.0,"['Infection', ' PrisonConditions', ' Family']",2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.079977409859900,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,NEGATIVE,5.84721565246027E-05,0.041,0.773,0.186,0.9965,Riverside_Presley,Riverside,2468145.0,"['Infection', ' PrisonConditions', ' Family']",2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.079977409859900,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,NEGATIVE,5.84721565246027E-05,0.041,0.773,0.186,0.9965,Riverside_Presley,Riverside,2468145.0,"['Infection', ' PrisonConditions', ' Family']",2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.079977409859900,0.00012681588804547500,2.02581290807469E-06
Riverside_Presley_20210603_851_FULL_Infection_PrisonConditions_Family,NEGATIVE,5.84721565246027E-05,0.041,0.773,0.186,0.9965,Riverside_Presley,Riverside,2468145.0,"['Infection', ' PrisonConditions', ' Family']",2021-05-27,2021-06-03,2021-06-03,313.0,5.0,-16.079977409859900,0.00012681588804547500,2.02581290807469E-06
CaliforniaCity_20210604_821_FULL_Programs_Infection,NEGATIVE,3.49283218383789E-05,0.073,0.801,0.126,0.9571,CaliforniaCity,Kern,927251.0,"['Programs', ' Infection']",2021-05-28,2021-06-04,2021-06-04,177.0,5.0,-17.418137791186000,0.00019088682568150400,5.39228321134191E-06
Riverside_Benoit_20210604_503_FULL,NEGATIVE,2.95042991638184E-05,0.066,0.802,0.131,0.9994,Riverside_Benoit,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-17.870922163330400,0.00013046235128001000,2.02581290807469E-06
Riverside_Benoit_20210604_503_FULL,NEGATIVE,2.95042991638184E-05,0.066,0.802,0.131,0.9994,Riverside_Benoit,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-17.870922163330400,0.00013046235128001000,2.02581290807469E-06
Riverside_Benoit_20210604_503_FULL,NEGATIVE,2.95042991638184E-05,0.066,0.802,0.131,0.9994,Riverside_Benoit,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-17.870922163330400,0.00013046235128001000,2.02581290807469E-06
Riverside_Benoit_20210604_503_FULL,NEGATIVE,2.95042991638184E-05,0.066,0.802,0.131,0.9994,Riverside_Benoit,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-17.870922163330400,0.00013046235128001000,2.02581290807469E-06
Riverside_Benoit_20210604_503_FULL,NEGATIVE,2.95042991638184E-05,0.066,0.802,0.131,0.9994,Riverside_Benoit,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-17.870922163330400,0.00013046235128001000,2.02581290807469E-06
Riverside_Benoit_20210604_503_FULL,NEGATIVE,2.95042991638184E-05,0.066,0.802,0.131,0.9994,Riverside_Benoit,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-17.870922163330400,0.00013046235128001000,2.02581290807469E-06
Riverside_Byrd_20210604_627_FULL,NEGATIVE,9.56952571868896E-05,0.08,0.747,0.173,0.9998,Riverside_Byrd,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-14.860654454421600,0.00013046235128001000,2.02581290807469E-06
Riverside_Byrd_20210604_627_FULL,NEGATIVE,9.56952571868896E-05,0.08,0.747,0.173,0.9998,Riverside_Byrd,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-14.860654454421600,0.00013046235128001000,2.02581290807469E-06
Riverside_Byrd_20210604_627_FULL,NEGATIVE,9.56952571868896E-05,0.08,0.747,0.173,0.9998,Riverside_Byrd,Riverside,2468145.0,[''],2021-05-28,2021-06-04,2021-06-04,322.0,5.0,-14.860654454421600,0.00013046235128001000,2.02581290807469E-06
