Filename,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment
Fresno_Main_20210916_40145_PrisonConditions2_Stress2.txt,0.162,0.802,0.036,-0.9958
Fresno_Main_20210916_40145_PrisonConditions3_Stress3.txt,0.045,0.785,0.17,0.9977
Fresno_Main_20210916_40145_PrisonConditions4_Stress4.txt,0.117,0.754,0.129,0.8651
Fresno_Main_20210916_40145_PrisonConditions_Stress.txt,0.071,0.861,0.068,-0.744
Fresno_Main_20210916_46088_FULL.txt,0.09,0.724,0.187,0.9997
Fresno_Main_20210916_46088_PrisonConditions2_Stress2.txt,0.133,0.723,0.143,0.5131
Fresno_Main_20210916_46088_PrisonConditions_Stress.txt,0.107,0.762,0.131,0.3746
Fresno_Main_20210916_72217_FULL.txt,0.098,0.732,0.169,0.9996
Fresno_Main_20210916_72217_PrisonConditions.txt,0.1,0.879,0.02,-0.9268
Fresno_Main_20210916_72217_Stress.txt,0.125,0.703,0.172,0.9756
Fresno_Main_20210916_72217_Stress2.txt,0.0,0.864,0.136,0.9773
Fresno_Main_20210920_28918_FULL.txt,0.029,0.863,0.109,0.9946
Fresno_Main_20210920_28918_PrisonConditions_Infection.txt,0.012,0.802,0.186,0.9931
Fresno_Main_20210920_28918_Programs_Stress.txt,0.051,0.871,0.078,0.9213
Fresno_Main_20211006 _19112_FULL.txt,0.068,0.78,0.152,0.9967
Fresno_Main_20211006 _19112_PrisonConditions2.txt,0.051,0.829,0.12,0.9556
Fresno_Main_20211006 _19112_PrisonConditions_Family.txt,0.087,0.833,0.08,-0.4866
Fresno_Mendota_20210830_FULL_Family_PrisonConditions.txt,0.108,0.806,0.086,-0.9125
Fresno_Mendota_20210916_FULL.txt,0.081,0.866,0.053,-0.9557
Fresno_Mendota_20210916_PrisonConditions_Infection.txt,0.05,0.879,0.071,0.7664
High Desert_20210212_435_FULL.txt,0.132,0.747,0.121,-0.9339
High Desert_20210212_435_PrisonConditions_Infection.txt,0.078,0.815,0.107,0.5925
High Desert_20210212_435_Stress_PrisonConditions.txt,0.174,0.738,0.087,-0.9929
High Desert_20210212_440_FULL.txt,0.034,0.78,0.187,0.9818
High Desert_20210212_440_Theme_Vaccination_Art.txt,0.034,0.78,0.187,0.9818
High Desert_20210218_406_FULL.txt,0.094,0.773,0.132,0.9773
High Desert_20210218_406_Infection.txt,0.144,0.785,0.071,-0.9413
High Desert_20210218_406_Programs_Stress.txt,0.095,0.729,0.176,0.9783
High Desert_20210218_411_FULL.txt,0.119,0.746,0.135,0.8614
High Desert_20210218_411_Infection_Stress.txt,0.136,0.687,0.177,0.9652
High Desert_20210218_412_Family_Stress.txt,0.147,0.795,0.059,-0.9231
High Desert_20210218_412_FULL.txt,0.088,0.716,0.196,0.9854
High Desert_20210219_410_FULL_Stress_Infection.txt,0.094,0.765,0.141,0.9807
High Desert_20210221_500_FamilyStress.txt,0.083,0.781,0.136,0.9421
High Desert_20210222_503_FULL.txt,0.157,0.742,0.101,-0.9977
High Desert_20210222_503_Infection_PrisonConditions.txt,0.162,0.776,0.062,-0.9869
High Desert_20210222_503_Stress_PrisonConditions.txt,0.153,0.775,0.072,-0.9777
High Desert_20210223_461_FULL_Stress_Infection.txt,0.097,0.695,0.208,0.9357
High Desert_20210301_525_PrisonConditionsFamily.txt,0.056,0.891,0.053,0.4753
High Desert_20210301_534_FULL_InfectionFamilyPrisonConditions_Stress.txt,0.101,0.715,0.184,0.994
High Desert_20210303_529_FULL.docx,0.1,0.756,0.143,0.9874
High Desert_20210303_529_FULL.txt,0.101,0.753,0.146,0.9888
High Desert_20210303_529_Prison Conditions_Infections.txt,0.112,0.749,0.138,0.9491
High Desert_20210304_530_FamilyPrisonConditions.txt,0.136,0.825,0.04,-0.992
High Desert_20210304_530_FULL.txt,0.164,0.741,0.095,-0.9986
High Desert_20210304_530_PrisonConditionsInfection.txt,0.167,0.759,0.074,-0.9947
High Desert_20210310_582_FULL_Stress_PrisonConditions.txt,0.118,0.83,0.052,-0.7293
High Desert_20210315_549_FULL_PrisonConditions.txt,0.061,0.834,0.105,0.9375
HighDesert_20210128_302_FULL.txt,0.084,0.787,0.129,0.9787
HighDesert_20210128_302_PrisonConditions_Infection.txt,0.099,0.836,0.065,-0.9105
HighDesert_20210128_303_FULL.txt,0.105,0.756,0.138,0.9272
HighDesert_20210128_303_PrisonConditions_Programs.txt,0.122,0.794,0.085,-0.9557
HighDesert_20210128_305_FULL.txt,0.136,0.628,0.237,0.9961
HighDesert_20210129_300_Full.txt,0.13,0.754,0.116,-0.9056
HighDesert_20210129_300_PrisonConditions_Stress.txt,0.198,0.609,0.193,-0.6584
HighDesert_20210129_301_Full_PrisonConditions_Programs_Family.txt,0.082,0.845,0.073,-0.3818
HighDesert_20210129_377_Family.txt,0.068,0.618,0.314,0.9943
HighDesert_20210129_377_full.txt,0.076,0.725,0.198,0.9987
HighDesert_20210129_377_PrisonConditions.txt,0.124,0.779,0.098,0.1027
HighDesert_20210129_377_Programs.txt,0.065,0.849,0.086,0.7096
HighDesert_20210201_357_FULL_Family_Infection.txt,0.099,0.758,0.142,0.8627
HighDesert_20210201_368_ PrisonConditions_Infection.txt,0.225,0.73,0.045,-0.9991
HighDesert_20210201_368_Full.txt,0.208,0.691,0.101,-0.9996
HighDesert_20210201_368_Infection_Stress.txt,0.199,0.699,0.102,-0.9764
HighDesert_20210201_368_PrisonConditions_Infection2.txt,0.153,0.775,0.072,-0.8979
HighDesert_20210201_368_Stress.txt,0.226,0.586,0.188,-0.9353
HighDesert_20210202_380_FULL_Infection.txt,0.076,0.748,0.175,0.9608
HighDesert_20210208_342_FULL_PrisonConditions_Infection.txt,0.115,0.789,0.097,-0.9559
HighDesert_20210208_343_FULL.txt,0.151,0.738,0.111,-0.9934
HighDesert_20210208_343_PrisonConditions_Infection.txt,0.153,0.728,0.119,-0.9803
HighDesert_20210208_344_FULL.txt,0.166,0.717,0.117,-0.9889
HighDesert_20210208_344_Infection.txt,0.128,0.744,0.128,-0.4282
HighDesert_20210208_344_Stress.txt,0.197,0.751,0.053,-0.9926
HighDesert_20210208_345_Family_Stress_A.txt,0.108,0.853,0.039,-0.6601
HighDesert_20210208_345_Full.txt,0.183,0.704,0.113,-0.9948
HighDesert_20210208_345_PrisonConditions.txt,0.221,0.705,0.073,-0.9736
HighDesert_20210208_345_Stress_B.txt,0.135,0.752,0.113,-0.5481
HighDesert_20210211_441_Full_PrisonConditions_Infection_Stress.txt,0.101,0.768,0.131,0.7939
HighDesert_20210211_442_FULL.txt,0.259,0.665,0.076,-0.9999
HighDesert_20210211_442_Infection.txt,0.086,0.841,0.072,-0.5499
HighDesert_20210211_442_PrisonConditions.txt,0.087,0.872,0.041,-0.9072
HighDesert_20210211_442_Programs.txt,0.15,0.75,0.1,-0.872
HighDesert_20210211_442_Stress.txt,0.196,0.72,0.083,-0.9918
HighDesert_20210211_444_Family_Featured.txt,0.069,0.725,0.206,0.9904
HighDesert_20210211_444_FULL.txt,0.043,0.713,0.244,0.9989
HighDesert_20210219_420_FULL_Infection.txt,0.12,0.698,0.182,0.9468
HighDesert_20210221_501_FULL_PrisonConditions_Stress.txt,0.065,0.744,0.191,0.9827
HighDesert_20210221_505_FULL_Infection_Family.txt,0.078,0.629,0.293,0.9968
HighDesert_20210222_502_FULL.docx,0.159,0.685,0.156,-0.0214
HighDesert_20210222_502_Full_Stress_PrisonConditions.txt,0.159,0.686,0.155,-0.1488
HighDesert_20210222_504_FULL.txt,0.038,0.722,0.24,0.9971
HighDesert_20210223_459_FULL_Stress_Infection.txt,0.091,0.656,0.253,0.9933
HighDesert_20210223_460_FULL_PrisonConditions_Programs.txt,0.192,0.679,0.129,-0.8921
HighDesert_20210223_467_FULL.txt,0.032,0.792,0.176,0.9994
HighDesert_20210223_467_Infection.txt,0.078,0.802,0.12,0.9444
HighDesert_20210224_8_01_FULL.txt,0.08,0.817,0.103,0.9957
HighDesert_20210224_8_01_Infection2.txt,0.051,0.853,0.096,0.7665
HighDesert_20210224_8_01_Infection3_Programs.txt,0.091,0.871,0.038,-0.9503
HighDesert_20210224_8_01_Infection_PrisonConditions.txt,0.133,0.797,0.07,-0.9779
HighDesert_20210420_713_FULL_Family_Infection_Stress.txt,0.173,0.768,0.059,-0.9975
High_Desert_20210128_304_Family.txt,0.093,0.841,0.066,-0.8893
High_Desert_20210128_304_FULL.txt,0.106,0.838,0.056,-0.9791
High_Desert_20210128_304_PrisonConditions_Infection.txt,0.1,0.866,0.034,-0.9579
Ironwood_20201109_06_38_FULL.txt,0.076,0.809,0.116,0.9941
Ironwood_20201109_06_38_Infection.txt,0.053,0.911,0.036,-0.6735
Ironwood_20201109_06_38_Infection3.txt,0.123,0.827,0.05,-0.8625
Ironwood_20201109_06_38_PrisonConditions.txt,0.056,0.876,0.068,-0.1901
Ironwood_20201109_06_38_PrisonConditions2.txt,0.044,0.849,0.107,0.9703
Ironwood_20201118_2_04_FULL.txt,0.068,0.841,0.09,0.3804
Ironwood_20201118_2_04_Stress.txt,0.068,0.841,0.09,0.3804
Ironwood_20201130_094_FULL.txt,0.127,0.783,0.089,-0.9957
Ironwood_20201130_094_InfectionStress.txt,0.165,0.744,0.091,-0.9705
Ironwood_20201130_094_PrisonConditions.txt,0.128,0.805,0.067,-0.9936
Ironwood_20201130_094_PrisonConditions2.txt,0.039,0.868,0.093,0.972
Ironwood_20201229_157_FULL.txt,0.066,0.778,0.156,0.9958
Ironwood_20201229_157_PrisonConditions.txt,0.045,0.874,0.08,0.5769
Ironwood_20201229_157_PrisonConditions2.txt,0.067,0.822,0.111,0.8074
Ironwood_20201229_157_Stress.txt,0.101,0.725,0.175,0.8641
Ironwood_20201230_156_FULL.txt,0.144,0.733,0.123,-0.9484
Ironwood_20201230_156_PrisonConditions.txt,0.169,0.701,0.13,-0.8766
Ironwood_20201230_156_Programs.txt,0.147,0.724,0.129,-0.3182
Ironwood_20210113_269_FULL_Infection.txt,0.088,0.819,0.093,0.605
Ironwood_20210114_267_Full_PrisonConditions_Family.txt,0.06,0.811,0.129,0.9727
Ironwood_20210114_268_Full_EnglishTranslation.txt,0.105,0.776,0.119,0.2944
Ironwood_20210114_268_Full_Spanish.txt,0.085,0.915,0.0,-0.9732
Ironwood_20210122_327_FULL_Programs_Infection.txt,0.195,0.767,0.038,-0.9643
Ironwood_20210125_311_Full.txt,0.092,0.685,0.223,0.9958
Ironwood_20210125_311_PrisonConditions_Stress.txt,0.053,0.777,0.169,0.9725
Ironwood_20210125_311_Programs_Family.txt,0.221,0.625,0.154,-0.8687
Ironwood_20210125_330_FULL.txt,0.109,0.776,0.115,0.5577
Ironwood_20210125_330_Infection.txt,0.114,0.844,0.042,-0.9619
Ironwood_20210205_388_full.txt,0.101,0.832,0.067,-0.4835
Jamestown_20210114_271_Full.txt,0.143,0.807,0.05,-0.9986
Jamestown_20210114_271_PrisonConditions.txt,0.102,0.89,0.008,-0.991
Jamestown_20210114_271_Stress_Family.txt,0.149,0.766,0.085,-0.9845
Jamestown_20210308_672_FULL.txt,0.154,0.757,0.089,-0.9991
Jamestown_20210308_672_Infection.txt,0.173,0.777,0.05,-0.9985
Jamestown_20210308_672_PrisonConditions.txt,0.072,0.812,0.116,0.9654
Jamestown_20210311_664_FULL.txt,0.072,0.726,0.202,0.9919
Jamestown_20210311_667_FULL_Stress.txt,0.043,0.854,0.103,0.9399
Jamestown_20210315_543_FULL.txt,0.097,0.733,0.17,0.9939
Jamestown_20210315_543_Infection_Stress_Family.txt,0.097,0.733,0.17,0.9939
Jamestown_20210316_538_FULL_PrisonConditions_Infection.txt,0.065,0.761,0.174,0.9865
Jamestown_20210316_546_Stress_Family.txt,0.028,0.796,0.176,0.993
Jamestown_20210316_561_Full.txt,0.083,0.814,0.103,0.859
Jamestown_20210316_561_PrisonConditions_Infection.txt,0.091,0.802,0.106,0.7247
Jamestown_20210317_572_FULL_Infection_PrisonConditions.txt,0.073,0.842,0.085,0.8269
Jamestown_20210317_573_FULL_PrisonConditions_Infection_Stress.txt,0.117,0.735,0.148,0.7791
Jamestown_20210318_574_FULL_Family_Infection_Stress.txt,0.093,0.731,0.175,0.9736
Jamestown_20210323_643_Full.docx,0.054,0.712,0.235,0.9952
Jamestown_20210323_643_Full_Stress.txt,0.054,0.712,0.235,0.9952
Jamestown_20210325_638_Family_Programs.txt,0.041,0.776,0.183,0.9937
Jamestown_20210325_638_Full.docx,0.088,0.761,0.151,0.998
Jamestown_20210325_638_Full.txt,0.088,0.765,0.147,0.9979
Jamestown_20210419_695_Full.txt,0.066,0.903,0.031,-0.9845
Jamestown_20210419_695_Infection_Programs.txt,0.064,0.931,0.005,-0.9513
Jamestown_20210419_695_PrisonConditions_Infection.txt,0.06,0.897,0.043,-0.893
KernValley_20210305_1078_FULL_Infection_Family.txt,0.12,0.698,0.182,0.9874
KernValley_20210324_636_FULL.docx,0.19,0.785,0.025,-0.9875
KernValley_20210324_636_FULL_Programs_Infection.txt,0.181,0.795,0.025,-0.9863
KernValley_20210423_611_Family.txt,0.135,0.777,0.088,-0.9709
KernValley_20210423_611_FULL.txt,0.083,0.767,0.149,0.9991
KernValley_20210423_611_StressPrisonConditions.txt,0.07,0.798,0.132,0.9935
KernValley_20210423_7_00_FULL.txt,0.05,0.79,0.16,0.9998
KernValley_20210423_7_00_Infection_Vaccines.txt,0.035,0.825,0.14,0.989
KernValley_20210423_7_00_Prison_Conditions_Infections.txt,0.072,0.814,0.114,0.9787
KernValley_20210423_7_00_Prison_Conditions_Sanitation.txt,0.048,0.794,0.158,0.9998
KernValley_20210423_7_00_Stress_Coping_Family.txt,0.049,0.824,0.126,0.9929
KernValley_20210426_544_FamilyPrisonConditions.txt,0.015,0.737,0.248,0.999
KernValley_20210426_544_FULL.txt,0.036,0.739,0.225,0.9995
KernValley_20210426_544_PrisonConditionsInfection-2.txt,0.051,0.794,0.155,0.9836
KernValley_20210427_5_59_FULL.txt,0.032,0.751,0.218,0.9995
KernValley_20210427_5_59_PrisonConditions.txt,0.054,0.812,0.134,0.9792
KernValley_20210427_739_Family_Stress_Infection.txt,0.176,0.691,0.133,-0.9842
KernValley_20210427_739_FULL.txt,0.144,0.721,0.135,-0.9856
KernValley_20210427_739_Stress.txt,0.094,0.796,0.111,0.9351
KernValley_20210427_742_FULL.txt,0.11,0.726,0.164,0.9913
KernValley_20210427_742_Infection_Stress_Family.txt,0.151,0.767,0.082,-0.9565
KernValley_20210427_745_Full_Infection_PrisonConditions.txt,0.133,0.728,0.138,-0.7805
KernValley_20210427_747_FULL.txt,0.178,0.703,0.12,-0.9926
KernValley_20210427_747_PrisonConditions_Infection_Family.txt,0.2,0.739,0.06,-0.9967
KernValley_20210427_753_Family_Prisonconditions.txt,0.086,0.779,0.135,0.9883
KernValley_20210427_753_FULL.txt,0.123,0.695,0.182,0.9961
KernValley_20210427_754_FULL_StressInfection.txt,0.284,0.666,0.05,-0.9929
KernValley_20210427_755_FULL_Stress.txt,0.078,0.801,0.121,0.875
KernValley_20210427_756_FULL.txt,0.022,0.808,0.17,0.9981
KernValley_20210427_756_InfectionStress.txt,0.045,0.86,0.095,0.851
KernValley_20210427_829_FULL.txt,0.077,0.754,0.169,0.9984
KernValley_20210427_829_PrisonConditionsPrograms.txt,0.073,0.84,0.088,0.8017
KernValley_20210427_830_FULL_InfectionStress.txt,0.089,0.735,0.176,0.9907
KernValley_20210427_831_Full.txt,0.133,0.727,0.14,0.8804
KernValley_20210427_831_PrisonConditions.txt,0.138,0.734,0.128,-0.6922
KernValley_20210427_831_PrisonConditionsInfection.txt,0.085,0.834,0.082,-0.4473
KernValley_20210428_846_FamilyStress.txt,0.093,0.828,0.079,-0.4823
KernValley_20210428_846_Full.txt,0.07,0.796,0.134,0.998
KernValley_20210428_849_Full.txt,0.164,0.696,0.14,-0.9662
KernValley_20210428_849_Infection.txt,0.181,0.671,0.148,-0.9586
KernValley_20210429_1041_FULL.txt,0.081,0.779,0.14,0.9978
KernValley_20210429_1041_Infection.txt,0.083,0.795,0.122,0.9279
KernValley_20210429_1041_Infection_PrisonConditions_Family.txt,0.105,0.772,0.123,0.9258
KernValley_20210430_1000_FULL_Programs_Infection.txt,0.056,0.786,0.158,0.9943
KernValley_20210430_1001_Full_Stress_Infection_PrisonConditions.txt,0.139,0.802,0.059,-0.9877
KernValley_20210430_999_FULL.txt,0.102,0.792,0.106,0.7653
KernValley_20210430_999_Infection_Stress.txt,0.052,0.841,0.106,0.9042
KernValley_20210430_999_Stress.txt,0.17,0.766,0.064,-0.9835
KernValley_20210430_999_Stress_Infection.txt,0.07,0.792,0.138,0.9802
KernValley_20210504_1176_Family_Infection.txt,0.087,0.747,0.166,0.8634
KernValley_20210504_1176_FULL.txt,0.074,0.731,0.195,0.9957
KernValley_20210504_1176_PrisonConditions.txt,0.025,0.795,0.179,0.9801
KernValley_20210513_1345_FULL.txt,0.21,0.707,0.083,-0.9982
KernValley_20210513_1345_Stress_PrisonConditions_Infection.txt,0.237,0.68,0.083,-0.9981
KernValley_20210513_1346_FULL_Infection.txt,0.055,0.799,0.146,0.9498
KernValley_20210513_1350_FULL.txt,0.146,0.731,0.123,-0.9825
KernValley_20210513_1350_Infection_Programs_Stress.txt,0.103,0.77,0.126,0.6597
KernValley_20210513_1350_PrisonConditions_Family.txt,0.147,0.746,0.106,-0.9727
KernValley_20210513_349_FULL.txt,0.119,0.731,0.15,0.9302
KernValley_20210513_349_Infection.txt,0.127,0.778,0.095,-0.7391
KernValley_20210515_1298_FULL.txt,0.098,0.73,0.171,0.9993
KernValley_20210515_1298_PrisonConditions_Family_Infection.txt,0.11,0.725,0.165,0.9982
KernValley_20210516_1299_Full_Family_Stress.txt,0.044,0.774,0.182,0.9938
KernValley_20210518_297_FULL_PrisonConditions_Programs.txt,0.111,0.782,0.107,-0.3382
KernValley_20210520_1837_Family.txt,0.075,0.737,0.188,0.9821
KernValley_20210520_1837_FULL.txt,0.05,0.729,0.221,0.996
KernValley_20210602_1504_FULL.txt,0.041,0.887,0.073,0.8893
KernValley_20210602_1504_PrisonConditions.txt,0.042,0.863,0.095,0.8708
Kern_GSAnnex_20210812_712_FULL.txt,0.063,0.771,0.165,0.9999
Kern_GSAnnex_20210812_712_Infection_Stress.txt,0.074,0.831,0.096,0.7962
Kern_GSAnnex_20210812_712_Stress_PrisonConditions_Infection.txt,0.043,0.883,0.074,0.7085
Kern_GSAnnex_20210812_737_Family_Stress_English .txt,0.089,0.763,0.148,0.9705
Kern_GSAnnex_20210812_737_Family_Stress_Spanish.txt,0.043,0.946,0.01,-0.7744
Kern_GSAnnex_20210812_737_FULL_English.txt,0.088,0.732,0.18,0.9982
Kern_GSAnnex_20210812_737_FULL_Spanish.txt,0.054,0.934,0.013,-0.9787
Kern_GSAnnex_20210812_737_Infection_Stress_English .txt,0.106,0.744,0.15,0.9358
Kern_GSAnnex_20210812_737_Infection_Stress_Spanish .txt,0.042,0.951,0.008,-0.8316
Kern_GSAnnex_20210812_756_Family.txt,0.08,0.812,0.108,0.7381
Kern_GSAnnex_20210812_756_FULL.txt,0.067,0.812,0.121,0.999
Kern_GSAnnex_20210812_756_Infection_PrisonConditions.txt,0.076,0.856,0.068,-0.8841
Kern_GSAnnex_20210812_756_Stress_PrisonConditions2.txt,0.041,0.877,0.082,0.9771
Kings_Main_20210827_87009_FULL.txt,0.058,0.827,0.115,0.9991
Kings_Main_20210827_87009_PrisonConditions.txt,0.024,0.913,0.063,0.9179
Kings_Main_20211012_69758_P1_FULL.txt,0.07,0.844,0.086,0.9914
Kings_Main_20211012_69758_P1_PrisonConditions.txt,0.04,0.892,0.067,0.8857
Kings_Main_20211012_69758_P1_PrisonConditions_Stress.txt,0.079,0.853,0.068,-0.9341
Kings_Main_20211012_69758_P1_Programs_Stress.txt,0.046,0.861,0.094,0.9877
Kings_Main_20211012_69758_P2_FULL.txt,0.065,0.828,0.107,0.9993
Kings_Main_20211012_69758_P2_PrisonConditions.txt,0.124,0.815,0.062,-0.9934
Kings_Main_20211014_99406_FULL.txt,0.085,0.843,0.072,-0.9973
Kings_Main_20220119_17795_FULL.txt,0.041,0.848,0.111,0.9992
Kings_Main_20220119_17795_PrisonConditions.txt,0.124,0.833,0.044,-0.9601
Kings_Main_20220119_17795_Programs.txt,0.017,0.862,0.121,0.9055
Lancaster_20201029_002_Family.txt,0.033,0.824,0.142,0.9161
Lancaster_20201029_002_FULL.txt,0.099,0.778,0.123,0.7929
Lancaster_20201029_002_PrisonConditions.txt,0.132,0.775,0.093,-0.808
Lancaster_20201109_030_FULL.txt,0.086,0.783,0.131,0.9985
Lancaster_20201109_030_Infection.txt,0.13,0.802,0.068,-0.9896
Lancaster_20201109_030_Stress.txt,0.055,0.755,0.189,0.9985
Lancaster_20201202_091_FULL.txt,0.19,0.7,0.11,-0.9984
Lancaster_20201202_091_Infection .txt,0.187,0.813,0.0,-0.9532
Lancaster_20201202_091_PrisonConditions.txt,0.146,0.716,0.138,-0.7088
Lancaster_20201202_091_PrisonConditions2.txt,0.052,0.852,0.095,0.6249
Lancaster_20201209_110_FULL.txt,0.182,0.758,0.061,-0.995
Lancaster_20201214_134_FULL.txt,0.087,0.803,0.11,0.688
Lancaster_20201214_134_PrisonConditions.txt,0.09,0.806,0.104,0.4352
Lancaster_20210126_295_FULL.txt,0.062,0.773,0.165,0.9935
Lancaster_20210126_295_PrisonConditions.txt,0.079,0.832,0.089,0.015
Lancaster_20210316_583_FULL_Stress_PrisonConditions.txt,0.161,0.717,0.122,-0.9809
LA_Central_20210526_8_27_Family_Stress2.txt,0.114,0.806,0.081,-0.8368
LA_Central_20210526_8_27_FULL.txt,0.132,0.748,0.12,-0.9981
LA_Central_20210526_8_27_Infection2_PrisonConditions2_Stress.txt,0.157,0.781,0.062,-0.9972
LA_Central_20210526_8_27_Infection3_PrisonConditions3.txt,0.153,0.765,0.082,-0.9974
LA_Central_20210526_8_27_Infection_PrisonCondtions.txt,0.06,0.863,0.077,0.7394
LA_Central_20210526_8_27_PrisonConditions5_Stress3.txt,0.063,0.813,0.124,0.981
LA_Central_20210526_8_27_PrisonCondtions4.txt,0.118,0.752,0.13,0.8778
LA_NorthCounty_20210423_6_28_FULL.txt,0.03,0.885,0.086,0.9954
LA_NorthCounty_20210423_6_28_PrisonConditions.txt,0.02,0.902,0.078,0.9074
LA_NorthCounty_20210423_6_28_PrisonConditions2.txt,0.031,0.894,0.076,0.9818
LosAngeles_MensCentral_20210928_20314_P1_Family_PrisonConditions.txt,0.049,0.813,0.137,0.9821
LosAngeles_MensCentral_20210928_20314_P1_FULL.txt,0.051,0.778,0.171,0.9998
LosAngeles_MensCentral_20210928_20314_P1_PrisonConditions_Infection_Featured.txt,0.061,0.816,0.123,0.9891
LosAngeles_MensCentral_20210928_20314_P1_PrisonConditions_Stress.txt,0.082,0.787,0.13,0.9619
LosAngeles_MensCentral_20210928_20314_P2_Family_Stress.txt,0.047,0.925,0.028,-0.6072
LosAngeles_MensCentral_20210928_20314_P2_FULL.txt,0.061,0.851,0.088,0.9955
LosAngeles_MensCentral_20210928_20314_P2_Infection_Stress_Featured.txt,0.054,0.848,0.099,0.9489
LosAngeles_MensCentral_20210928_20314_P2_PrisonConditions_Infection_Featured.txt,0.087,0.856,0.057,-0.9682
LosAngeles_MensCentral_20210928_20314_P2_PrisonConditions_Stress.txt,0.065,0.86,0.075,0.6869
LosAngeles_MensCentral_20210929_73176_Family_Stress.txt,0.123,0.826,0.051,-0.9732
LosAngeles_MensCentral_20210929_73176_FULL.txt,0.088,0.769,0.142,0.999
LosAngeles_MensCentral_20210929_73176_Infection.txt,0.141,0.81,0.049,-0.9855
LosAngeles_MensCentral_20211001_10081_FULL.txt,0.053,0.776,0.171,0.9994
LosAngeles_MensCentral_20211001_10081_PrisonConditions_Infection.txt,0.064,0.816,0.12,0.9915
LosAngeles_MensCentral_20211001_10081_Stress_PrisonConditions.txt,0.069,0.813,0.118,0.9323
LosAngeles_MensCentral_20211006_22274_Family.txt,0.062,0.777,0.161,0.9731
LosAngeles_MensCentral_20211006_22274_FULL.txt,0.068,0.732,0.2,0.9999
LosAngeles_MensCentral_20211006_22274_Infection_PrisonConditions.txt,0.079,0.765,0.156,0.9872
LosAngeles_MensCentral_20211006_22274_PrisonConditions.txt,0.077,0.811,0.112,0.9842
LosAngeles_MensCentral_20211006_22274_PrisonConditions_Featured.txt,0.021,0.79,0.19,0.9957
LosAngeles_MensCentral_20211115_99586_FULL.txt,0.084,0.767,0.15,0.9997
LosAngeles_MensCentral_20211115_99586_PrisonConditions.txt,0.091,0.773,0.136,0.9344
LosAngeles_MensCentral_20211115_99586_PrisonConditions2_Featured2.txt,0.066,0.864,0.07,0.5367
LosAngeles_MensCentral_20211115_99586_Stress2_PrisonConditions4.txt,0.067,0.805,0.128,0.9911
LosAngeles_MensCentral_20211115_99586_Stress3_PrisonConditions5.txt,0.076,0.824,0.1,0.9249
LosAngeles_MensCentral_20211115_99586_Stress_PrisonConditions3.txt,0.07,0.857,0.073,-0.2865
LosAngeles_Metropolitan_20210831_001_FULL.txt,0.165,0.748,0.087,-0.9829
LosAngeles_Metropolitan_20210831_001_Stress.txt,0.19,0.691,0.119,-0.9534
LosAngeles_Metropolitan_20210831_002_FULL_PrisonConditions_Stress.txt,0.138,0.825,0.037,-0.9836
LosAngeles_Metropolitan_20210907_FULL.txt,0.075,0.819,0.106,0.9995
LosAngeles_Metropolitan_20210907_PrisonConditions1.txt,0.015,0.935,0.05,0.6956
LosAngeles_Metropolitan_20210907_PrisonConditions2.txt,0.1,0.826,0.074,-0.8442
LosAngeles_Metropolitan_20210909_FULL.txt,0.084,0.793,0.123,0.7477
LosAngeles_Metropolitan_20210917_FULL.txt,0.101,0.775,0.124,0.9309
LosAngeles_Metropolitan_20210917_Infection_PrisonConditions_Stress.txt,0.113,0.747,0.14,0.9111
LosAngeles_TwinTowers_20211004_32516_FULL.txt,0.084,0.768,0.148,0.9994
LosAngeles_TwinTowers_20211004_32516_Programs.txt,0.098,0.821,0.081,0.4988
LosAngeles_TwinTowers_20211006_47422_FULL.txt,0.051,0.776,0.172,0.9979
LosAngeles_TwinTowers_20211006_47422_Infection_Stress.txt,0.103,0.773,0.124,0.6746
