Filename,Date,Sentiment Numeric,FlairSentiment,FlairPolarity,NLTK_Negative,NLTK_Neutral,NLTK_Positive,NLTK_Compound,Facility Name,Name in Prison,County,Population,Level,Type,Tags,Week Number,Start Date,End Date,case number,case rate,death number,death rate,Persent Occupied
Merced_Latorraca_20210910_81379_FULL,2021-09-10,0,NEGATIVE,-0.99998152256012,0.066,0.793,0.141,0.9996,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_81379_FULL,2021-09-10,0,NEGATIVE,-0.99998152256012,0.066,0.793,0.141,0.9996,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_81379_FULL,2021-09-10,0,NEGATIVE,-0.99998152256012,0.066,0.793,0.141,0.9996,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_38691_FULL,2021-09-10,0,NEGATIVE,-0.99702388048172,0.05,0.763,0.187,0.9998,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_38691_FULL,2021-09-10,0,NEGATIVE,-0.99702388048172,0.05,0.763,0.187,0.9998,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_38691_FULL,2021-09-10,0,NEGATIVE,-0.99702388048172,0.05,0.763,0.187,0.9998,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_38691_FULL,2021-09-10,0,NEGATIVE,-0.99702388048172,0.05,0.763,0.187,0.9998,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_38691_FULL,2021-09-10,0,NEGATIVE,-0.99702388048172,0.05,0.763,0.187,0.9998,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_38691_FULL,2021-09-10,0,NEGATIVE,-0.99702388048172,0.05,0.763,0.187,0.9998,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_38691_FULL,2021-09-10,0,NEGATIVE,-0.99702388048172,0.05,0.763,0.187,0.9998,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_38691_FULL,2021-09-10,0,NEGATIVE,-0.99702388048172,0.05,0.763,0.187,0.9998,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210910_38691_FULL,2021-09-10,0,NEGATIVE,-0.99702388048172,0.05,0.763,0.187,0.9998,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],88,2021-09-06,2021-09-12,879.0,0.0030582422935077600,17.0,5.91468930485005E-05,
Merced_Latorraca_20210917_17611_FULL,2021-09-17,0,NEGATIVE,-0.999216675758362,0.062,0.803,0.135,0.9994,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca_20210917_17611_FULL,2021-09-17,0,NEGATIVE,-0.999216675758362,0.062,0.803,0.135,0.9994,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca_20210917_17611_FULL,2021-09-17,0,NEGATIVE,-0.999216675758362,0.062,0.803,0.135,0.9994,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca_20210917_17611_FULL,2021-09-17,0,NEGATIVE,-0.999216675758362,0.062,0.803,0.135,0.9994,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca_20210917_17611_FULL,2021-09-17,0,NEGATIVE,-0.999216675758362,0.062,0.803,0.135,0.9994,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca_20210917_17611_FULL,2021-09-17,0,NEGATIVE,-0.999216675758362,0.062,0.803,0.135,0.9994,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca_20210917_17611_FULL,2021-09-17,0,NEGATIVE,-0.999216675758362,0.062,0.803,0.135,0.9994,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca_20210917_17611_FULL,2021-09-17,0,NEGATIVE,-0.999216675758362,0.062,0.803,0.135,0.9994,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca_20210917_17611_FULL,2021-09-17,0,NEGATIVE,-0.999216675758362,0.062,0.803,0.135,0.9994,Merced_Latorraca,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210914_19036_FULL,2021-09-14,0,NEGATIVE,-0.997165024280548,0.104,0.78,0.116,0.968,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210914_19036_FULL,2021-09-14,0,NEGATIVE,-0.997165024280548,0.104,0.78,0.116,0.968,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210914_19036_FULL,2021-09-14,0,NEGATIVE,-0.997165024280548,0.104,0.78,0.116,0.968,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210914_19036_FULL,2021-09-14,0,NEGATIVE,-0.997165024280548,0.104,0.78,0.116,0.968,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210914_19036_FULL,2021-09-14,0,NEGATIVE,-0.997165024280548,0.104,0.78,0.116,0.968,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210914_19036_FULL,2021-09-14,0,NEGATIVE,-0.997165024280548,0.104,0.78,0.116,0.968,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210914_19036_FULL,2021-09-14,0,NEGATIVE,-0.997165024280548,0.104,0.78,0.116,0.968,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210914_19036_FULL,2021-09-14,0,NEGATIVE,-0.997165024280548,0.104,0.78,0.116,0.968,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210914_19036_FULL,2021-09-14,0,NEGATIVE,-0.997165024280548,0.104,0.78,0.116,0.968,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_65115_FULL,2021-09-16,0,NEGATIVE,-0.998997867107391,0.034,0.812,0.154,0.9997,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_65115_FULL,2021-09-16,0,NEGATIVE,-0.998997867107391,0.034,0.812,0.154,0.9997,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_65115_FULL,2021-09-16,0,NEGATIVE,-0.998997867107391,0.034,0.812,0.154,0.9997,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_65115_FULL,2021-09-16,0,NEGATIVE,-0.998997867107391,0.034,0.812,0.154,0.9997,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_65115_FULL,2021-09-16,0,NEGATIVE,-0.998997867107391,0.034,0.812,0.154,0.9997,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_65115_FULL,2021-09-16,0,NEGATIVE,-0.998997867107391,0.034,0.812,0.154,0.9997,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_65115_FULL,2021-09-16,0,NEGATIVE,-0.998997867107391,0.034,0.812,0.154,0.9997,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_65115_FULL,2021-09-16,0,NEGATIVE,-0.998997867107391,0.034,0.812,0.154,0.9997,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_65115_FULL,2021-09-16,0,NEGATIVE,-0.998997867107391,0.034,0.812,0.154,0.9997,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_16065_FULL,2021-09-16,0,NEGATIVE,-0.999996185302734,0.053,0.731,0.215,0.9996,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_16065_FULL,2021-09-16,0,NEGATIVE,-0.999996185302734,0.053,0.731,0.215,0.9996,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_16065_FULL,2021-09-16,0,NEGATIVE,-0.999996185302734,0.053,0.731,0.215,0.9996,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_16065_FULL,2021-09-16,0,NEGATIVE,-0.999996185302734,0.053,0.731,0.215,0.9996,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_16065_FULL,2021-09-16,0,NEGATIVE,-0.999996185302734,0.053,0.731,0.215,0.9996,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_16065_FULL,2021-09-16,0,NEGATIVE,-0.999996185302734,0.053,0.731,0.215,0.9996,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_16065_FULL,2021-09-16,0,NEGATIVE,-0.999996185302734,0.053,0.731,0.215,0.9996,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_16065_FULL,2021-09-16,0,NEGATIVE,-0.999996185302734,0.053,0.731,0.215,0.9996,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210916_16065_FULL,2021-09-16,0,NEGATIVE,-0.999996185302734,0.053,0.731,0.215,0.9996,Merced_Main,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Main_20210920_55348_P1_P2_FULL,2021-09-20,0,NEGATIVE,-0.999988198280334,0.035,0.738,0.227,1.0,Merced_Main,,Merced,287420.0,County,Jail,[''],90,2021-09-20,2021-09-26,721.0,0.00250852411105699,13.0,4.52299770370886E-05,
Merced_Main_20210920_55348_P1_P2_FULL,2021-09-20,0,NEGATIVE,-0.999988198280334,0.035,0.738,0.227,1.0,Merced_Main,,Merced,287420.0,County,Jail,[''],90,2021-09-20,2021-09-26,721.0,0.00250852411105699,13.0,4.52299770370886E-05,
Merced_Main_20210920_55348_P1_P2_FULL,2021-09-20,0,NEGATIVE,-0.999988198280334,0.035,0.738,0.227,1.0,Merced_Main,,Merced,287420.0,County,Jail,[''],90,2021-09-20,2021-09-26,721.0,0.00250852411105699,13.0,4.52299770370886E-05,
Merced_Main_20210920_55348_P1_P2_FULL,2021-09-20,0,NEGATIVE,-0.999988198280334,0.035,0.738,0.227,1.0,Merced_Main,,Merced,287420.0,County,Jail,[''],90,2021-09-20,2021-09-26,721.0,0.00250852411105699,13.0,4.52299770370886E-05,
Merced_Main_20210920_55348_P1_P2_FULL,2021-09-20,0,NEGATIVE,-0.999988198280334,0.035,0.738,0.227,1.0,Merced_Main,,Merced,287420.0,County,Jail,[''],90,2021-09-20,2021-09-26,721.0,0.00250852411105699,13.0,4.52299770370886E-05,
Merced_Main_20210920_55348_P1_P2_FULL,2021-09-20,0,NEGATIVE,-0.999988198280334,0.035,0.738,0.227,1.0,Merced_Main,,Merced,287420.0,County,Jail,[''],90,2021-09-20,2021-09-26,721.0,0.00250852411105699,13.0,4.52299770370886E-05,
Merced_Main_20210920_55348_P1_P2_FULL,2021-09-20,0,NEGATIVE,-0.999988198280334,0.035,0.738,0.227,1.0,Merced_Main,,Merced,287420.0,County,Jail,[''],90,2021-09-20,2021-09-26,721.0,0.00250852411105699,13.0,4.52299770370886E-05,
Merced_Main_20210920_55348_P1_P2_FULL,2021-09-20,0,NEGATIVE,-0.999988198280334,0.035,0.738,0.227,1.0,Merced_Main,,Merced,287420.0,County,Jail,[''],90,2021-09-20,2021-09-26,721.0,0.00250852411105699,13.0,4.52299770370886E-05,
Merced_Main_20210920_55348_P1_P2_FULL,2021-09-20,0,NEGATIVE,-0.999988198280334,0.035,0.738,0.227,1.0,Merced_Main,,Merced,287420.0,County,Jail,[''],90,2021-09-20,2021-09-26,721.0,0.00250852411105699,13.0,4.52299770370886E-05,
Merced_Main_20211005_25218_FULL,2021-10-05,0,NEGATIVE,-0.999951720237732,0.047,0.874,0.079,0.9961,Merced_Main,,Merced,287420.0,County,Jail,[''],92,2021-10-04,2021-10-10,511.0,0.0017778860204578700,11.0,3.82715190313826E-05,
Merced_Main_20211005_25218_FULL,2021-10-05,0,NEGATIVE,-0.999951720237732,0.047,0.874,0.079,0.9961,Merced_Main,,Merced,287420.0,County,Jail,[''],92,2021-10-04,2021-10-10,511.0,0.0017778860204578700,11.0,3.82715190313826E-05,
Merced_Main_20211005_25218_FULL,2021-10-05,0,NEGATIVE,-0.999951720237732,0.047,0.874,0.079,0.9961,Merced_Main,,Merced,287420.0,County,Jail,[''],92,2021-10-04,2021-10-10,511.0,0.0017778860204578700,11.0,3.82715190313826E-05,
Merced_Main_20211005_25218_FULL,2021-10-05,0,NEGATIVE,-0.999951720237732,0.047,0.874,0.079,0.9961,Merced_Main,,Merced,287420.0,County,Jail,[''],92,2021-10-04,2021-10-10,511.0,0.0017778860204578700,11.0,3.82715190313826E-05,
Merced_Main_20211005_25218_FULL,2021-10-05,0,NEGATIVE,-0.999951720237732,0.047,0.874,0.079,0.9961,Merced_Main,,Merced,287420.0,County,Jail,[''],92,2021-10-04,2021-10-10,511.0,0.0017778860204578700,11.0,3.82715190313826E-05,
Merced_Main_20211005_25218_FULL,2021-10-05,0,NEGATIVE,-0.999951720237732,0.047,0.874,0.079,0.9961,Merced_Main,,Merced,287420.0,County,Jail,[''],92,2021-10-04,2021-10-10,511.0,0.0017778860204578700,11.0,3.82715190313826E-05,
Merced_Main_20211005_25218_FULL,2021-10-05,0,NEGATIVE,-0.999951720237732,0.047,0.874,0.079,0.9961,Merced_Main,,Merced,287420.0,County,Jail,[''],92,2021-10-04,2021-10-10,511.0,0.0017778860204578700,11.0,3.82715190313826E-05,
Merced_Main_20211005_25218_FULL,2021-10-05,0,NEGATIVE,-0.999951720237732,0.047,0.874,0.079,0.9961,Merced_Main,,Merced,287420.0,County,Jail,[''],92,2021-10-04,2021-10-10,511.0,0.0017778860204578700,11.0,3.82715190313826E-05,
Merced_Main_20211005_25218_FULL,2021-10-05,0,NEGATIVE,-0.999951720237732,0.047,0.874,0.079,0.9961,Merced_Main,,Merced,287420.0,County,Jail,[''],92,2021-10-04,2021-10-10,511.0,0.0017778860204578700,11.0,3.82715190313826E-05,
Merced_Main_20220105_70350_FULL_PrisonConditions,2022-01-05,0,NEGATIVE,-0.999992609024048,0.085,0.751,0.164,0.9907,Merced_Main,,Merced,287420.0,County,Jail,['Prison Conditions'],105,2022-01-03,2022-01-09,3607.0,0.012549579013290700,11.0,3.82715190313826E-05,
Merced_Main_20220105_70350_FULL_PrisonConditions,2022-01-05,0,NEGATIVE,-0.999992609024048,0.085,0.751,0.164,0.9907,Merced_Main,,Merced,287420.0,County,Jail,['Prison Conditions'],105,2022-01-03,2022-01-09,3607.0,0.012549579013290700,11.0,3.82715190313826E-05,
Merced_Main_20220105_70350_FULL_PrisonConditions,2022-01-05,0,NEGATIVE,-0.999992609024048,0.085,0.751,0.164,0.9907,Merced_Main,,Merced,287420.0,County,Jail,['Prison Conditions'],105,2022-01-03,2022-01-09,3607.0,0.012549579013290700,11.0,3.82715190313826E-05,
Merced_Main_20220105_70350_FULL_PrisonConditions,2022-01-05,0,NEGATIVE,-0.999992609024048,0.085,0.751,0.164,0.9907,Merced_Main,,Merced,287420.0,County,Jail,['Prison Conditions'],105,2022-01-03,2022-01-09,3607.0,0.012549579013290700,11.0,3.82715190313826E-05,
Merced_Main_20220105_70350_FULL_PrisonConditions,2022-01-05,0,NEGATIVE,-0.999992609024048,0.085,0.751,0.164,0.9907,Merced_Main,,Merced,287420.0,County,Jail,['Prison Conditions'],105,2022-01-03,2022-01-09,3607.0,0.012549579013290700,11.0,3.82715190313826E-05,
Merced_Main_20220105_70350_FULL_PrisonConditions,2022-01-05,0,NEGATIVE,-0.999992609024048,0.085,0.751,0.164,0.9907,Merced_Main,,Merced,287420.0,County,Jail,['Prison Conditions'],105,2022-01-03,2022-01-09,3607.0,0.012549579013290700,11.0,3.82715190313826E-05,
Merced_Main_20220105_70350_FULL_PrisonConditions,2022-01-05,0,NEGATIVE,-0.999992609024048,0.085,0.751,0.164,0.9907,Merced_Main,,Merced,287420.0,County,Jail,['Prison Conditions'],105,2022-01-03,2022-01-09,3607.0,0.012549579013290700,11.0,3.82715190313826E-05,
Merced_Main_20220105_70350_FULL_PrisonConditions,2022-01-05,0,NEGATIVE,-0.999992609024048,0.085,0.751,0.164,0.9907,Merced_Main,,Merced,287420.0,County,Jail,['Prison Conditions'],105,2022-01-03,2022-01-09,3607.0,0.012549579013290700,11.0,3.82715190313826E-05,
Merced_Main_20220105_70350_FULL_PrisonConditions,2022-01-05,0,NEGATIVE,-0.999992609024048,0.085,0.751,0.164,0.9907,Merced_Main,,Merced,287420.0,County,Jail,['Prison Conditions'],105,2022-01-03,2022-01-09,3607.0,0.012549579013290700,11.0,3.82715190313826E-05,
Fresno_Mendota_20210916_FULL,2021-09-16,0,NEGATIVE,-0.999947786331177,0.081,0.866,0.053,-0.9557,Fresno_Mendota,Out of Data,Fresno,,Federal,Prison,[''],89,2021-09-13,2021-09-19,2562.0,,39.0,,
Merced_Latorraca _20210917_24079_FULL,2021-09-17,0,NEGATIVE,-0.999916911125183,0.032,0.812,0.155,0.9991,Merced_Latorraca ,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca _20210917_24079_FULL,2021-09-17,0,NEGATIVE,-0.999916911125183,0.032,0.812,0.155,0.9991,Merced_Latorraca ,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca _20210917_24079_FULL,2021-09-17,0,NEGATIVE,-0.999916911125183,0.032,0.812,0.155,0.9991,Merced_Latorraca ,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca _20210917_24079_FULL,2021-09-17,0,NEGATIVE,-0.999916911125183,0.032,0.812,0.155,0.9991,Merced_Latorraca ,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca _20210917_24079_FULL,2021-09-17,0,NEGATIVE,-0.999916911125183,0.032,0.812,0.155,0.9991,Merced_Latorraca ,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca _20210917_24079_FULL,2021-09-17,0,NEGATIVE,-0.999916911125183,0.032,0.812,0.155,0.9991,Merced_Latorraca ,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca _20210917_24079_FULL,2021-09-17,0,NEGATIVE,-0.999916911125183,0.032,0.812,0.155,0.9991,Merced_Latorraca ,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca _20210917_24079_FULL,2021-09-17,0,NEGATIVE,-0.999916911125183,0.032,0.812,0.155,0.9991,Merced_Latorraca ,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
Merced_Latorraca _20210917_24079_FULL,2021-09-17,0,NEGATIVE,-0.999916911125183,0.032,0.812,0.155,0.9991,Merced_Latorraca ,,Merced,287420.0,County,Jail,[''],89,2021-09-13,2021-09-19,773.0,0.002689444019205340,12.0,4.17507480342356E-05,
USP_Victorville_20210922_001_FULL,2021-09-22,0,NEGATIVE,-0.999941229820252,0.173,0.751,0.077,-0.9981,USP_Victorville,Out of Data,San Bernardino,2217398.0,Federal,Prison,[''],90,2021-09-20,2021-09-26,2603.0,0.0011738984160714500,72.0,3.24704901871473E-05,
USP_Victorville_20210924_000_FULL_PrisonConditions_Programs,2021-09-24,0,NEGATIVE,-0.997166574001312,0.159,0.748,0.093,-0.9934,USP_Victorville,Out of Data,San Bernardino,2217398.0,Federal,Prison,"['Prison Conditions', ' Programs']",90,2021-09-20,2021-09-26,2603.0,0.0011738984160714500,72.0,3.24704901871473E-05,
LosAngeles_MensCentral_20210929_73176_FULL,2021-09-29,0,NEGATIVE,-0.999840378761292,0.088,0.769,0.142,0.999,LosAngeles_MensCentral,,Los Angeles,10257557.0,County,Jail,[''],91,2021-09-27,2021-10-03,7929.0,0.000772991073800516,129.0,1.25760938983815E-05,
LosAngeles_MensCentral_20211001_10081_FULL,2021-10-01,0,NEGATIVE,-0.999950051307678,0.053,0.776,0.171,0.9994,LosAngeles_MensCentral,,Los Angeles,10257557.0,County,Jail,[''],91,2021-09-27,2021-10-03,7929.0,0.000772991073800516,129.0,1.25760938983815E-05,
LosAngeles_MensCentral_20211006_22274_FULL,2021-10-06,0,NEGATIVE,-0.999986410140991,0.068,0.732,0.2,0.9999,LosAngeles_MensCentral,,Los Angeles,10257557.0,County,Jail,[''],92,2021-10-04,2021-10-10,6683.0,0.0006515196552161490,111.0,1.08212900986073E-05,
LosAngeles_MensCentral_20211115_99586_FULL,2021-11-15,0,NEGATIVE,-0.999667644500732,0.084,0.767,0.15,0.9997,LosAngeles_MensCentral,,Los Angeles,10257557.0,County,Jail,[''],98,2021-11-15,2021-11-21,7113.0,0.0006934399682107540,85.0,8.28657349893352E-06,
LosAngeles_TwinTowers_20211004_32516_FULL,2021-10-04,0,NEGATIVE,-0.999912619590759,0.084,0.768,0.148,0.9994,LosAngeles_TwinTowers,,Los Angeles,10257557.0,County,Jail,[''],92,2021-10-04,2021-10-10,6683.0,0.0006515196552161490,111.0,1.08212900986073E-05,
LosAngeles_TwinTowers_20211004_32516_FULL,2021-10-04,0,NEGATIVE,-0.999912619590759,0.084,0.768,0.148,0.9994,LosAngeles_TwinTowers,,Los Angeles,10257557.0,County,Jail,[''],92,2021-10-04,2021-10-10,6683.0,0.0006515196552161490,111.0,1.08212900986073E-05,
