Filename,Sentiment,Polarity,Negative Sentiment,Neutral Sentiment,Positive Sentiment,Compound Sentiment
NewFolsom_20210430_1016_FULL_Infection,NEGATIVE,5.53131103515625e-05,0.061,0.804,0.136,0.9579
NewFolsom_20210430_1020_FamilyStress,NEGATIVE,4.458427429199219e-05,0.059,0.814,0.127,0.9752
NewFolsom_20210430_1020_FULL,NEGATIVE,0.0006998777389526,0.051,0.779,0.17,0.9985
NewFolsom_20210430_1020_PrisonConditions,POSITIVE,0.9079009294509888,0.055,0.756,0.188,0.988
NewFolsom_20210430_1022_FULL_Infection_Programs,NEGATIVE,0.0011602044105529,0.064,0.867,0.069,0.8756
NewFolsom_20210503_813_Family2_PrisonConditions3_Stress3,NEGATIVE,0.0062595009803771,0.037,0.777,0.186,0.9986
NewFolsom_20210503_813_Family_PrisonConditions2_Stress2,NEGATIVE,0.0009444355964659,0.133,0.774,0.093,-0.9876
NewFolsom_20210503_813_FULL,NEGATIVE,5.352497100841181e-05,0.071,0.806,0.122,0.9984
NewFolsom_20210503_813_Infection_Stress,NEGATIVE,5.352497100841181e-05,0.116,0.808,0.076,-0.9748
NewFolsom_20210513_7_16_FULL,NEGATIVE,0.0003199577331544,0.105,0.774,0.121,0.9299
NewFolsom_20210513_7_16_PrisonConditions1_Featured,NEGATIVE,1.6927719116210938e-05,0.048,0.851,0.101,0.9249
NewFolsom_20210513_7_16_PrisonConditions2_Featured,NEGATIVE,3.671646118164063e-05,0.176,0.804,0.021,-0.9957
NewFolsom_20210513_7_16_Stress,NEGATIVE,0.0001776814460754,0.115,0.815,0.07,-0.9094
NewFolsom_20210609_618_FULL,NEGATIVE,0.0004157423973083,0.046,0.825,0.129,0.9992
NewFolsom_20210609_618_PrisonConditions2_Stress2,NEGATIVE,0.0020497441291807,0.045,0.86,0.094,0.9793
NewFolsom_20210609_618_PrisonConditions_Stress,NEGATIVE,0.0040267109870911,0.04,0.832,0.127,0.9933
NewFolsom_20210610_605_FULL,NEGATIVE,0.0002413392066955,0.05,0.807,0.143,0.9994
NewFolsom_20210610_605_Infection_Stress_Family,NEGATIVE,5.888938903797492e-05,0.027,0.902,0.071,0.9328
NewFolsom_20210610_605_PrisonConditions2_Infection2,NEGATIVE,0.3735437989234924,0.088,0.779,0.133,0.9148
NewFolsom_20210610_605_PrisonConditions_Family2_Infection,NEGATIVE,0.0002035498619079,0.066,0.845,0.089,0.7869
NewFolsom_20210716_750_FULL,NEGATIVE,7.77244567872204e-05,0.088,0.798,0.114,0.9447
NewFolsom_20211117_47746_FULL,NEGATIVE,8.130073547363281e-05,0.089,0.833,0.078,-0.9622
NewFolsom_20211117_47746_Infection_Featured,NEGATIVE,8.106231689564147e-06,0.011,0.88,0.109,0.9896
NewFolsom_20211117_47746_PrisonConditions1,NEGATIVE,0.0001369714736938,0.057,0.909,0.034,-0.3818
NewFolsom_20211117_47746_PrisonConditions2_Featured,NEGATIVE,1.2755393982044616e-05,0.157,0.799,0.043,-0.9896
NewFolsom_20211117_47746_PrisonConditions3_Featured,NEGATIVE,1.7642974853626647e-05,0.068,0.889,0.043,-0.5164
NewFolsom_20211123_82594_FULL,NEGATIVE,0.0058899521827697,0.045,0.814,0.142,0.9997
NewFolsom_20211123_82594_Infection1_Stress1_Featured,NEGATIVE,0.0838181972503662,0.036,0.86,0.104,0.9864
NewFolsom_20211123_82594_Infection2_Stress2_Featured,NEGATIVE,0.0001391172409057,0.013,0.923,0.064,0.9617
NewFolsom_20211123_82594_Infection3_Stress3_Featured,NEGATIVE,0.00053209066391,0.06,0.803,0.137,0.9939
NewFolsom_20220112_29146_FULL,NEGATIVE,2.956390380859375e-05,0.101,0.824,0.074,-0.9976
NewFolsom_20220112_29146_PrisonConditions1_Infection_Family,NEGATIVE,4.947185516357422e-05,0.08,0.823,0.097,0.6491
NewFolsom_20220112_29146_PrisonConditions2_Stress1_Featured,NEGATIVE,0.0001142024993896,0.062,0.853,0.085,0.885
NewFolsom_20220112_29146_PrisonConditions3_Stress2,NEGATIVE,8.344650268554688e-06,0.098,0.884,0.018,-0.983
NewFolsom_20220112_29146_Stress3_Programs,NEGATIVE,0.0002229809761048,0.1,0.838,0.062,-0.8918
NewFolsom_20220119_18246_Full,NEGATIVE,7.081031799316406e-05,0.044,0.803,0.153,0.9997
NewFolsom_20220119_18246_PrisonConditions_Infection,NEGATIVE,0.0008997917175291,0.053,0.727,0.219,0.9973
NewFolsom_20220208_95458_Family_Stress,NEGATIVE,0.000140905380249,0.093,0.815,0.092,-0.4004
NewFolsom_20220208_95458_FULL,NEGATIVE,0.0003241300582885,0.049,0.883,0.069,0.9905
NewFolsom_20220208_95458_Infection_PrisonConditions_Featured,NEGATIVE,0.0001809000968931,0.031,0.941,0.027,-0.4922
NewFolsom_20220211_54709_FULL,NEGATIVE,6.055831909179688e-05,0.067,0.849,0.084,0.9824
NewFolsom_20220211_54709_Infection,NEGATIVE,5.352497100841181e-05,0.106,0.883,0.011,-0.982
NewFolsom_20220211_54709_PrisonConditions,NEGATIVE,5.328655242919922e-05,0.018,0.912,0.07,0.9313
NewFolsom_20220211_54709_PrisonConditions2,NEGATIVE,3.206729888916016e-05,0.13,0.831,0.038,-0.9908
Norco_20201102_10_FULL,NEGATIVE,6.0796737670787415e-05,0.089,0.739,0.173,0.9701
Norco_20210123_449_Full_Infection_Family,NEGATIVE,0.1230632066726684,0.062,0.665,0.273,0.9968
Norco_20210125_334_FULL,NEGATIVE,0.0008849501609802,0.07,0.85,0.08,0.897
Norco_20210125_334_Infection1,NEGATIVE,0.0001637935638427,0.095,0.845,0.06,-0.9036
Norco_20210125_334_PrisonConditions,NEGATIVE,0.0014735460281372,0.092,0.805,0.102,0.722
Norco_20210202_5_19_Family,POSITIVE,0.6809667944908142,0.071,0.763,0.166,0.9218
Norco_20210202_5_19_Full,NEGATIVE,2.348423004161493e-05,0.044,0.805,0.151,0.9991
Norco_20210202_5_19_Infection,NEGATIVE,3.314018249522821e-05,0.082,0.748,0.17,0.9713
Norco_20210202_5_19_PrisonConditions,NEGATIVE,6.914138793956415e-05,0.015,0.936,0.049,0.7096
Norco_20210202_5_19_Stress,NEGATIVE,0.0550697445869445,0.064,0.73,0.206,0.9773
Norco_20210202_5_19_Stress2,POSITIVE,0.5424102544784546,0.016,0.801,0.183,0.9938
Norco_20210203_386_FULL,NEGATIVE,0.0017433762550354,0.142,0.733,0.124,-0.9746
Norco_20210203_386_Prison Conditions,NEGATIVE,1.4185905456431946e-05,0.149,0.79,0.061,-0.994
Norco_20210208_349_Full,NEGATIVE,0.236332893371582,0.073,0.757,0.17,0.9895
Norco_20210218_10_04_FULL_Stress,NEGATIVE,8.702278137207031e-06,0.098,0.819,0.084,-0.5956
Norco_20210219_414_FULL,NEGATIVE,6.198883056640625e-06,0.125,0.84,0.034,-0.9988
Norco_20210219_414_PrisonConditions2_Infections2_Family,NEGATIVE,5.125999450794616e-06,0.159,0.794,0.047,-0.9952
Norco_20210219_414_Programs 2_PrisonConditions3_Stress_Infections3,NEGATIVE,4.053115844837585e-06,0.13,0.837,0.034,-0.9926
Norco_20210219_414_Programs1_PrisonConditions1_Infections1,NEGATIVE,5.483627319224915e-06,0.092,0.887,0.022,-0.9746
Norco_20210316_551_FULL,NEGATIVE,0.0032012462615967,0.104,0.809,0.087,-0.9266
Norco_20210316_551_Programs,NEGATIVE,0.0196951031684875,0.088,0.827,0.085,-0.5979
Norco_20210401_610_FULL.docx,NEGATIVE,0.0013411045074464,0.09,0.755,0.156,0.9795
Norco_20210401_610_FULL_Infection_PrisonConditions,NEGATIVE,0.0003135204315185,0.09,0.741,0.168,0.9841
Norco_20210827_36000_FULL,NEGATIVE,0.001571774482727,0.077,0.787,0.136,0.9977
Norco_20210827_36000_Infection,NEGATIVE,0.0007070302963255,0.096,0.816,0.088,-0.9605
Norco_20210827_36000_PrisonConditions,NEGATIVE,6.67572021484375e-05,0.057,0.851,0.092,0.5813
Norco_20220203_37221_FULL,NEGATIVE,7.319450378417969e-05,0.054,0.756,0.19,0.9997
Norco_20220209_39314_FULL_Family_Infection,NEGATIVE,0.000873863697052,0.063,0.774,0.163,0.9976
NorthKern_20210209_337_FULL,POSITIVE,0.5847759246826172,0.104,0.814,0.082,-0.9892
NorthKern_20210209_337_PrisonConditions3,NEGATIVE,1.1801719665638366e-05,0.072,0.848,0.08,0.2263
NorthKern_20210209_337_StressandCoping1_Family1,NEGATIVE,0.0020621418952941,0.133,0.808,0.059,-0.9761
NorthKern_20210209_337_StressandCoping2_Family2_PrisonConditions2_Programs2,NEGATIVE,3.516674041759149e-05,0.076,0.875,0.049,-0.8793
OC_Central_20210415_7_40_Family,NEGATIVE,5.841255187999384e-05,0.057,0.824,0.119,0.9787
OC_Central_20210415_7_40_FULL,NEGATIVE,9.179115295410156e-06,0.053,0.8,0.147,0.9988
OC_Central_20210415_7_40_PrisonConditionsStressPrograms,NEGATIVE,9.179115295410156e-06,0.063,0.815,0.122,0.9894
OC_Central_20210415_938_FULL_PrisonConditionsInfection,NEGATIVE,0.0001089572906494,0.071,0.779,0.15,0.9797
OC_Central_20210419_686_FULL,NEGATIVE,0.456859290599823,0.087,0.825,0.088,-0.4274
OC_Central_20210419_686_THEME_INFECTION,NEGATIVE,0.1565046310424804,0.122,0.816,0.062,-0.9763
OC_Central_20210421_505_FULL,NEGATIVE,0.0002383589744567,0.073,0.775,0.152,0.9958
OC_Central_20210421_505_PrisonConditionsFamilyStress,NEGATIVE,2.765655517578125e-05,0.082,0.792,0.126,0.9841
OC_Central_20210421_916_FULL_PrisonConditions_Infection_Stress,NEGATIVE,0.00567889213562,0.055,0.759,0.186,0.9744
OC_Central_20210421_920_FULL_FamilyConditions,NEGATIVE,5.2571296692005554e-05,0.098,0.821,0.081,-0.8515
OC_Central_20210422_908_FULL_FamilyPrisonconditionsCoping,NEGATIVE,1.7166137695201478e-05,0.084,0.784,0.132,0.9633
OC_Central_20210423_8_00_FULL,NEGATIVE,0.0018010735511779,0.03,0.746,0.224,0.9984
OC_Central_20210423_8_00_PrisonConditions,NEGATIVE,0.0002011656761168,0.049,0.757,0.194,0.993
OC_Central_20210427_504_FULL,NEGATIVE,0.0013155341148376,0.014,0.808,0.178,0.9993
OC_Central_20210427_504_InfectionPrisonConditionsStress,NEGATIVE,0.0013614296913148,0.018,0.817,0.165,0.9956
OC_Central_20210427_895_FULL_FamilyInfection,NEGATIVE,8.14199447631836e-05,0.072,0.872,0.056,-0.5913
OC_Central_20210520_833_FULL,NEGATIVE,0.0007736682891845,0.044,0.797,0.159,0.9998
OC_Central_20210520_833_PrisonConditions,NEGATIVE,7.04526901244007e-05,0.087,0.798,0.115,0.9634
OC_Central_20210520_833_PrisonConditions2Stress,NEGATIVE,5.269050598144531e-05,0.051,0.813,0.135,0.991
OC_Lacy_20210415_909_FULL,NEGATIVE,0.0019002556800842,0.154,0.701,0.145,-0.991
OC_Lacy_20210415_909_Infection,NEGATIVE,0.1407645940780639,0.193,0.694,0.114,-0.9969
OC_Lacy_20210415_909_PrisonConditionsStress,NEGATIVE,0.0012155175209044,0.146,0.697,0.157,0.9364
OC_Lacy_20210415_940_FULL_PrisonConditionsStress,NEGATIVE,1.3709068298450866e-05,0.103,0.76,0.137,0.9466
OC_Lacy_20210416_924_FULL,POSITIVE,0.9797223210334778,0.07,0.79,0.139,0.9983
OC_Lacy_20210416_924_Infection,NEGATIVE,2.47955322265625e-05,0.114,0.768,0.117,0.4475
OC_Lacy_20210416_924_PrisonConditions,NEGATIVE,4.744529724121094e-05,0.051,0.884,0.065,0.6907
OC_Lacy_20210416_936_FULL,NEGATIVE,0.0007604360580444,0.08,0.821,0.099,0.9483
OC_Lacy_20210416_936_PrisonConditionsStress,NEGATIVE,0.0037418603897095,0.091,0.804,0.105,0.0334
OC_Lacy_20210417_922_FULL,NEGATIVE,0.0019152164459228,0.085,0.777,0.138,0.9704
OC_Lacy_20210417_922_PrisonConditionsStress,NEGATIVE,9.870529174804688e-05,0.079,0.847,0.074,-0.1536
OC_Lacy_20210417_934_FULL,NEGATIVE,0.000221312046051,0.129,0.792,0.08,-0.9877
OC_Lacy_20210417_934_PrisonConditions,NEGATIVE,0.0001555681228637,0.148,0.784,0.069,-0.981
OC_Lacy_20210417_934_Stress,NEGATIVE,2.837181091319696e-05,0.128,0.814,0.058,-0.6358
OC_Lacy_20210422_524_Conditions,NEGATIVE,0.0058504343032835,0.024,0.813,0.163,0.9777
OC_Lacy_20210422_524_FamilyConditions,NEGATIVE,0.000834584236145,0.088,0.718,0.194,0.9949
OC_Lacy_20210422_524_FULL,NEGATIVE,7.534027099598273e-05,0.051,0.769,0.179,0.9996
OC_Lacy_20210422_524_InfectionConditions,NEGATIVE,0.0025660395622252,0.046,0.878,0.076,0.8533
OC_Lacy_20210422_8_32_FULL,NEGATIVE,0.0054708123207092,0.052,0.674,0.274,0.9986
OC_Lacy_20210425_896_FULL,NEGATIVE,0.0044700503349304,0.159,0.74,0.101,-0.9989
OC_Lacy_20210425_896_PrisonConditions,NEGATIVE,7.987022400013366e-06,0.18,0.798,0.023,-0.9924
OC_Lacy_20210426_615_FULL,NEGATIVE,0.0206642746925354,0.035,0.737,0.228,0.9999
OC_Lacy_20210426_615_PrisonConditions,NEGATIVE,0.0046321153640748,0.015,0.755,0.23,0.9977
OC_Lacy_20210426_615_Stress,NEGATIVE,0.0012685656547546,0.099,0.731,0.171,0.9665
OC_Lacy_20210426_704_FULL,NEGATIVE,0.0002718567848205,0.08,0.839,0.081,-0.7864
OC_Lacy_20210426_704_INFECTION_FEAR,NEGATIVE,6.461143493641242e-05,0.086,0.848,0.066,-0.9875
OC_Lacy_20210427_645_FamilyPrisonConditionsInfection,NEGATIVE,7.152557371936652e-07,0.136,0.788,0.076,-0.9036
OC_Lacy_20210427_645_Full,NEGATIVE,3.218650817982116e-06,0.095,0.792,0.113,-0.4214
OC_Lacy_20210427_6_30_Family,NEGATIVE,0.0126667022705078,0.045,0.684,0.271,0.9991
OC_Lacy_20210427_6_30_FULL,NEGATIVE,0.0001721382141112,0.033,0.708,0.259,1.0
OC_Lacy_20210427_6_30_PrisonConditionsInfection,NEGATIVE,1.1444091796763978e-05,0.029,0.731,0.24,0.9992
OC_Lacy_20210427_6_30_Programs,NEGATIVE,0.0011950731277465,0.035,0.765,0.2,0.9891
OC_Lacy_20210510_758_FULL_PrisonConditions_Infection_Programs,NEGATIVE,8.106231689564147e-06,0.093,0.787,0.119,0.9364
Orange_Central_20210415_939_FULL,POSITIVE,0.9688662886619568,0.045,0.73,0.225,0.9987
Orange_Central_20210415_939_Infection,NEGATIVE,0.3835306167602539,0.097,0.786,0.117,0.7845
Orange_Central_20210416_927_FULL,NEGATIVE,0.0012959241867064,0.151,0.788,0.061,-0.998
Orange_Central_20210416_927_PrisonConditionsInfection,NEGATIVE,1.3113021850585938e-05,0.083,0.893,0.025,-0.9456
Orange_Central_20210416_927_PrisonConditionsInfectionStress,NEGATIVE,1.4662742614746094e-05,0.15,0.78,0.07,-0.9855
Orange_Central_20210416_928_FULL_PrisonConditionsInfection,NEGATIVE,0.0012659430503844,0.072,0.822,0.106,0.4854
Orange_Central_20210419_689_FULL,NEGATIVE,0.0002034306526184,0.068,0.854,0.078,0.8636
Orange_Central_20210419_689_PrisonConditions_Stress,NEGATIVE,0.0007192492485046,0.103,0.878,0.019,-0.9849
Orange_Central_20210419_693_FULL_Stress,NEGATIVE,0.0001651048660278,0.085,0.765,0.149,0.9722
Orange_Central_20210421_679_Full,NEGATIVE,0.0008046030998229,0.137,0.7,0.163,0.903
Orange_Central_20210421_728_Full,NEGATIVE,7.271766662597656e-06,0.098,0.79,0.112,0.8503
Orange_Central_20210428_842_Family,NEGATIVE,0.0001811385154724,0.091,0.87,0.039,-0.9612
Orange_Central_20210428_842_FULL,NEGATIVE,8.857250213623047e-05,0.113,0.827,0.06,-0.9982
Orange_Central_20210428_842_InfectionPrisonConditions,NEGATIVE,3.743171691894531e-05,0.125,0.826,0.048,-0.995
Orange_Central_20210511_6_20_FamilyStressPrisonConditions,NEGATIVE,0.0204287767410278,0.043,0.778,0.179,0.9968
Orange_Central_20210511_6_20_FULL,NEGATIVE,3.731250762939453e-05,0.068,0.82,0.112,0.9961
Orange_Central_20210511_6_20_InfectionPrisonConditionsStress,NEGATIVE,0.0006111860275268,0.083,0.862,0.055,-0.9516
Orange_Central_20210511_6_20_StressPrisonConditionsPrograms,NEGATIVE,2.264976501464844e-05,0.074,0.841,0.084,0.5631
Orange_Central_20210517_1275_FULL_Stress,NEGATIVE,0.00492662191391,0.175,0.726,0.099,-0.743
Orange_TheoLacy_20210416_926_FULL_PrisonConditionsPrograms,NEGATIVE,1.4543533325195312e-05,0.096,0.805,0.099,0.4822
Orange_TheoLacy_20210417_687_FULL_PrisonConditions_Family,NEGATIVE,0.1272341609001159,0.125,0.717,0.158,0.8975
Orange_TheoLacy_20210417_930_FULL,NEGATIVE,9.536743163951478e-06,0.116,0.8,0.084,-0.9713
Orange_TheoLacy_20210417_930_InfectionFamily,NEGATIVE,4.97102737427868e-05,0.107,0.837,0.057,-0.962
Orange_TheoLacy_20210417_930_PrisonConditions,NEGATIVE,1.4185905456431946e-05,0.084,0.886,0.031,-0.8825
Orange_TheoLacy_20210417_932_FULL,NEGATIVE,1.347064971923828e-05,0.105,0.802,0.093,-0.8434
Orange_TheoLacy_20210417_932_PrisonConditions,NEGATIVE,0.0001388788223267,0.104,0.809,0.087,-0.3569
Orange_TheoLacy_20210419_680_FULL,NEGATIVE,0.024285614490509,0.07,0.798,0.132,0.9967
Orange_TheoLacy_20210419_680_Prison Conditions,NEGATIVE,0.0683327317237854,0.058,0.892,0.05,-0.662
Orange_TheoLacy_20210419_694_FULL,NEGATIVE,8.928775787364618e-05,0.066,0.774,0.159,0.9949
Orange_TheoLacy_20210419_694_PrisonConditionsInfection,NEGATIVE,0.0007225871086119,0.08,0.814,0.106,0.9435
Orange_TheoLacy_20210420_721_Full_Stress,NEGATIVE,6.914138793956415e-05,0.049,0.9,0.051,-0.2741
Orange_TheoLacy_20210420_722_Full,NEGATIVE,0.0015497207641601,0.057,0.753,0.191,0.9978
Orange_TheoLacy_20210420_722_Infection_Family,NEGATIVE,0.0022948384284972,0.071,0.803,0.127,0.9564
Orange_TheoLacy_20210420_723_FULL_PrisonConditions_Stress,NEGATIVE,0.0426655411720275,0.074,0.802,0.124,0.9141
Orange_TheoLacy_20210420_724_FULL,NEGATIVE,0.0204761624336243,0.137,0.762,0.101,-0.995
Orange_TheoLacy_20210420_724_PrisonConditionsInfection,NEGATIVE,0.0005306601524351,0.126,0.78,0.094,-0.9816
Orange_TheoLacy_20210420_724_ProgramsPrisonConditions,NEGATIVE,0.0001149177551269,0.107,0.814,0.079,-0.9315
Orange_TheoLacy_20210421_701_Full_FamilyInfectionStress,POSITIVE,0.7696266770362854,0.079,0.805,0.116,0.9691
Orange_TheoLacy_20210421_730_FULL_PrisonConditionsStressInfection,NEGATIVE,0.0071496963500975,0.048,0.787,0.165,0.997
Orange_TheoLacy_20210421_919_FULL_PrisonConditionsInfection,NEGATIVE,2.110004425037726e-05,0.142,0.783,0.075,-0.9621
Orange_TheoLacy_20210422_8_05_Family_Stress,NEGATIVE,5.674362182617188e-05,0.078,0.826,0.096,0.6119
Orange_TheoLacy_20210422_8_05_FULL,NEGATIVE,5.674362182617188e-05,0.051,0.779,0.17,0.9996
Orange_TheoLacy_20210422_8_05_PrisonConditions_Stress1,NEGATIVE,8.225440979003906e-05,0.076,0.764,0.16,0.9853
Orange_TheoLacy_20210422_8_05_PrisonConditions_Stress2,NEGATIVE,4.9233436584361634e-05,0.036,0.825,0.138,0.9937
Orange_TheoLacy_20210423_777_FULL_StressPrisonConditions,NEGATIVE,0.0006992816925047,0.204,0.732,0.064,-0.9963
Orange_TheoLacy_20210424_805_FamilyInfection,NEGATIVE,0.0001109838485717,0.098,0.788,0.115,0.9284
Orange_TheoLacy_20210424_805_FULL,NEGATIVE,0.1082465648651123,0.091,0.79,0.119,0.9747
Orange_TheoLacy_20210427_892_FULL_PrisonConditionsInfection,NEGATIVE,0.0005471110343931,0.089,0.862,0.049,-0.8189
Orange_TheoLacy_20210428_7_37_Family_Stress,NEGATIVE,3.755092620838507e-05,0.069,0.84,0.092,0.8686
Orange_TheoLacy_20210428_7_37_FULL,NEGATIVE,0.0003305673599244,0.039,0.821,0.14,0.9997
Orange_TheoLacy_20210428_7_37_PrisonConditions_Infection,NEGATIVE,4.196166992198602e-05,0.045,0.836,0.119,0.9915
Orange_TheoLacy_20210430_1003_FULL,NEGATIVE,0.0277950763702391,0.072,0.712,0.215,0.9995
Orange_TheoLacy_20210430_1003_Stress_PrisonConditions1,NEGATIVE,5.9366226196400085e-05,0.026,0.672,0.302,0.9996
Orange_TheoLacy_20210430_1010_Full_Stress_PrisonConditions,NEGATIVE,0.0050765872001647,0.065,0.754,0.181,0.9875
Orange_TheoLacy_20210501_1024_FULL_Stress,NEGATIVE,0.0002190470695495,0.132,0.811,0.058,-0.9769
PelicanBay_20210420_1110_FULL,NEGATIVE,0.0077415108680723,0.033,0.833,0.134,0.9997
PelicanBay_20210420_1110_Prison_Conditions_Family,NEGATIVE,0.2339301109313964,0.041,0.832,0.127,0.9984
PelicanBay_20210420_917_FULL_PrisonConditions,NEGATIVE,9.775161743164062e-06,0.042,0.809,0.149,0.9845
PelicanBay_20210420_918_Full,POSITIVE,0.9336512088775636,0.072,0.667,0.261,0.9985
PelicanBay_20210420_918_InfectionPrisonConditionsFamily,NEGATIVE,0.004163146018982,0.071,0.771,0.158,0.9785
PelicanBay_20210423_866_FULL,NEGATIVE,0.0032207369804382,0.124,0.737,0.139,0.8538
PelicanBay_20210423_866_InfectionProgramsStress,NEGATIVE,0.0010671019554138,0.136,0.741,0.123,-0.9668
PelicanBay_20210423_866_PrisonConditionsPrograms,NEGATIVE,2.86102294921875e-06,0.141,0.745,0.114,-0.9887
PelicanBay_20210426_903_Family_Infection,NEGATIVE,3.612041473399774e-05,0.122,0.747,0.131,0.796
PelicanBay_20210426_903_FULL,NEGATIVE,0.0002315640449523,0.089,0.734,0.177,0.9993
PelicanBay_20210426_903_PrisonConditions_Infection,NEGATIVE,0.0002406239509583,0.084,0.811,0.105,0.7169
PelicanBay_20210426_903_Stress_Family,NEGATIVE,0.0063573122024536,0.107,0.727,0.166,0.9794
PelicanBay_20210520_6_09_FULL,NEGATIVE,0.048411786556244,0.041,0.785,0.175,0.9986
PelicanBay_20210520_6_09_ProgramsStress,NEGATIVE,0.007334053516388,0.059,0.819,0.122,0.9854
PelicanBay_20210907_20161_FULL,NEGATIVE,0.0002331137657165,0.049,0.756,0.196,0.9991
PelicanBay_20210907_20161_Infection,NEGATIVE,0.001300811767578,0.05,0.793,0.156,0.9541
PelicanBay_20210907_20161_Programs_Family,NEGATIVE,9.202957153320312e-05,0.025,0.817,0.157,0.9935
PelicanBay_20210916_25182_FULL,NEGATIVE,0.0033221244812011,0.019,0.786,0.195,0.9998
PelicanBay_20210916_25182_PrisonConditions2,NEGATIVE,9.000301361083984e-05,0.0,0.889,0.111,0.9579
PelicanBay_20210916_25182_PrisonConditions_Infection,NEGATIVE,0.0020595192909239,0.024,0.749,0.227,0.9976
PelicanBay_20210916_25182_Programs,NEGATIVE,0.0011554956436156,0.005,0.844,0.152,0.9928
PelicanBay_20210920_34490_FULL,NEGATIVE,9.083747863758428e-05,0.054,0.782,0.164,0.9995
PelicanBay_20210920_34490_Infection_Featured,NEGATIVE,9.143352508544922e-05,0.06,0.776,0.164,0.9828
PelicanBay_20210920_34490_PrisonConditions_Featured,NEGATIVE,5.185604095458984e-05,0.076,0.776,0.148,0.9885
PelicanBay_20211005_33525_FULL,NEGATIVE,0.0007840394973755,0.04,0.823,0.137,0.9982
PelicanBay_20211005_33525_Infection_PrisonConditions,NEGATIVE,0.0007840394973755,0.031,0.886,0.083,0.9584
PelicanBay_20211005_33525_Programs,NEGATIVE,4.529953002818665e-06,0.048,0.842,0.11,0.8378
Pleasant Valley_20210217_402_FULL_Programs,NEGATIVE,0.0001488924026488,0.123,0.756,0.121,-0.4008
Pleasant Valley_20210223_497_FULL_Family_Infection_Stress,NEGATIVE,0.3345884680747986,0.034,0.741,0.225,0.998
Pleasant Valley_20210304_527_Family_Stress,NEGATIVE,0.0002556443214416,0.081,0.81,0.109,0.7257
Pleasant Valley_20210304_527_FULL,NEGATIVE,0.0043949484825134,0.079,0.737,0.184,0.9967
Pleasant Valley_20210304_527_PrisonConditions_Stress,NEGATIVE,2.312660217285156e-05,0.081,0.759,0.16,0.982
Pleasant Valley_20210312_660_FamilyInfectionStress,NEGATIVE,5.5432319641224304e-05,0.101,0.757,0.142,0.9334
Pleasant Valley_20210312_660_FULL,NEGATIVE,0.0963380336761475,0.091,0.703,0.206,0.9958
PleasantValley_20210201_370_FULL,NEGATIVE,0.0575594305992126,0.11,0.684,0.206,0.9901
PleasantValley_20210205_391_Full,NEGATIVE,0.0001205205917358,0.109,0.841,0.05,-0.9985
PleasantValley_20210205_391_Infection_A,NEGATIVE,0.0001444816589355,0.176,0.74,0.084,-0.9371
PleasantValley_20210205_391_PrisonConditions_A_Infection_B,NEGATIVE,4.9948692321777344e-05,0.154,0.778,0.068,-0.9696
PleasantValley_20210205_391_PrisonConditions_B_Infection_C,NEGATIVE,0.0001422166824339,0.067,0.868,0.065,0.1724
PleasantValley_20210205_391_PrisonConditions_C_Infection_D,NEGATIVE,1.6450881958007812e-05,0.057,0.921,0.021,-0.7972
PleasantValley_20210205_391_PrisonConditions_D_Infection_E,NEGATIVE,0.0001012086868286,0.039,0.875,0.086,0.6249
PleasantValley_20210205_391_PrisonConditions_E_Stress,NEGATIVE,4.482269287120477e-05,0.109,0.878,0.013,-0.9598
PleasantValley_20210209_339_FULL,NEGATIVE,0.0168310403823852,0.098,0.669,0.233,0.979
PleasantValley_20210209_340_Full,NEGATIVE,0.0002503991127014,0.171,0.691,0.139,-0.7409
PleasantValley_20210209_341_full,NEGATIVE,0.0034043192863464,0.09,0.81,0.1,0.6017
PleasantValley_20210211_396_Full_PrisonConditions_Stress_Programs_Family,NEGATIVE,3.468990325916632e-05,0.079,0.761,0.161,0.8766
